id,modularity_class
2,0
1,0
4,2
5,0
6,1
7,0
8,1
9,2
3,2
10,2
12,1
13,2
14,1
15,2
16,2
17,2
18,2
11,2
19,1
20,2
21,2
22,1
23,2
24,0
25,1
26,2
27,2
28,2
29,0
30,1
31,1
32,1
33,2
34,2
35,0
36,0
37,2
38,0
39,1
40,0
41,1
42,1
43,2
44,0
45,1
46,2
47,0
48,1
49,2
50,2
51,1
52,2
53,0
54,1
55,0
56,0
57,2
58,1
59,1
60,1
61,1
62,1
63,1
64,1
65,1
66,1
67,1
68,0
69,1
70,1
71,2
72,0
73,0
74,0
75,2
76,1
77,2
78,2
79,0
80,0
81,1
82,2
83,0
84,0
85,2
86,2
87,1
88,1
89,0
90,1
91,2
92,2
93,1
94,2
95,2
96,1
97,0
98,1
99,1
100,1
101,0
102,1
103,2
104,0
105,2
106,2
107,0
108,0
109,2
110,1
111,2
112,0
113,1
114,0
115,1
116,2
117,1
118,1
119,1
120,2
121,0
122,1
123,2
124,1
125,2
126,2
127,1
128,0
129,1
130,0
131,2
132,1
133,1
134,0
135,2
136,2
137,1
138,0
139,1
140,2
141,1
142,1
143,2
144,2
145,1
146,2
147,2
148,2
149,2
150,0
151,1
152,2
153,0
154,0
155,2
156,1
157,1
158,0
159,0
160,0
161,1
162,1
163,2
164,1
165,1
166,1
167,1
168,0
169,1
170,2
171,1
172,1
173,0
174,2
175,1
176,2
177,1
178,0
179,0
180,2
181,1
182,1
183,1
184,2
185,2
186,1
187,1
188,2
189,1
190,2
191,2
192,2
193,2
194,2
195,1
196,2
197,2
198,1
199,2
200,2
201,0
202,2
203,1
204,2
205,2
206,2
207,0
208,2
209,2
210,0
211,0
212,0
213,1
214,1
215,1
216,1
217,2
218,1
219,1
220,2
221,0
222,0
223,0
224,2
225,1
226,2
227,2
228,1
229,0
230,1
231,0
232,1
233,1
234,2
235,1
236,1
237,1
238,2
239,2
240,2
241,1
242,1
243,0
244,0
245,0
246,1
247,0
248,1
249,1
250,1
251,0
252,1
253,2
254,1
255,1
256,0
257,1
258,1
259,2
260,2
261,2
262,1
263,2
264,1
265,1
266,0
267,0
268,1
269,2
270,2
271,2
272,2
273,2
274,2
275,1
276,2
277,1
278,2
279,2
280,1
281,1
282,1
283,1
284,0
285,0
286,1
287,2
288,0
289,2
290,1
291,0
292,1
293,0
294,1
295,2
296,1
297,1
298,0
299,1
300,0
301,2
302,0
303,0
304,0
305,2
306,1
307,0
308,2
309,2
310,1
311,2
312,0
313,0
314,1
315,0
316,1
317,1
318,1
319,0
320,0
321,0
322,2
323,0
324,0
325,1
326,1
327,0
328,1
329,1
330,1
331,2
332,2
333,1
334,2
335,1
336,2
337,1
338,1
339,1
340,2
341,1
342,1
343,1
344,1
345,1
346,2
347,0
348,2
349,0
350,1
351,1
352,1
353,1
354,1
355,1
356,1
357,2
358,2
359,1
360,2
361,1
362,1
363,1
364,1
365,1
366,1
367,0
368,0
369,1
370,0
371,1
372,1
373,2
374,0
375,1
376,0
377,0
378,1
379,2
380,1
381,2
382,0
383,1
384,0
385,0
386,2
387,2
388,1
389,2
390,1
391,0
392,0
393,1
394,1
395,2
396,2
397,1
398,1
399,2
400,0
401,1
402,0
403,1
404,1
405,1
406,2
407,0
408,1
409,2
410,2
411,0
412,2
413,1
414,0
415,2
416,1
417,2
418,0
419,1
420,1
421,1
422,1
423,1
424,2
425,2
426,2
427,0
428,0
429,1
430,2
431,0
432,0
433,0
434,1
435,2
436,2
437,1
438,1
439,2
440,0
441,0
442,2
443,1
444,0
445,1
446,1
447,0
448,1
449,1
450,1
451,1
452,2
453,1
454,1
455,2
456,2
457,2
458,1
459,1
460,1
461,2
462,1
463,2
464,1
465,2
466,0
467,0
468,1
469,2
470,1
471,0
472,2
473,1
474,1
475,1
476,1
477,1
478,1
479,1
480,0
481,1
482,1
483,0
484,2
485,0
486,0
487,2
488,1
489,1
490,1
491,1
492,0
493,0
494,1
495,0
496,1
497,2
498,1
499,0
500,0
501,1
502,0
503,1
504,0
505,2
506,1
507,2
508,0
509,1
510,1
511,2
512,2
513,1
514,0
515,2
516,0
517,1
518,1
519,0
520,0
521,1
522,1
523,1
524,0
525,1
526,1
527,1
528,1
529,1
530,2
531,2
532,1
533,2
534,0
535,0
536,1
537,1
538,0
539,2
540,2
541,2
542,0
543,2
544,1
545,2
546,1
547,0
548,1
549,1
550,0
551,2
552,2
553,0
554,1
555,0
556,1
557,1
558,1
559,1
560,0
561,1
562,2
563,1
564,1
565,1
566,0
567,2
568,1
569,0
570,0
571,2
572,1
573,2
574,1
575,1
576,1
577,2
578,2
579,0
580,2
581,2
582,2
583,1
584,2
585,1
586,1
587,0
588,1
589,0
590,0
591,1
592,1
593,1
594,2
595,0
596,1
597,0
598,1
599,1
600,1
601,0
602,1
603,1
604,2
605,1
606,1
607,2
608,2
609,2
610,1
611,1
612,0
613,1
614,2
615,1
616,0
617,0
618,2
619,2
620,2
621,0
622,1
623,0
624,0
625,2
626,2
627,0
628,0
629,0
630,1
631,2
632,2
633,2
634,1
635,0
636,0
637,1
638,0
639,2
640,1
641,2
642,0
643,1
644,0
645,1
646,0
647,1
648,0
649,1
650,2
651,1
652,2
653,1
654,1
655,1
656,1
657,2
658,1
659,1
660,0
661,2
662,0
663,2
664,1
665,1
666,0
667,0
668,0
669,1
670,0
671,1
672,2
673,2
674,0
675,0
676,1
677,1
678,2
679,0
680,1
681,2
682,2
683,0
684,2
685,1
686,2
687,0
688,2
689,0
690,2
691,0
692,1
693,0
694,0
695,2
696,0
697,1
698,2
699,0
700,1
701,0
702,2
703,1
704,2
705,1
706,2
707,0
708,0
709,1
710,0
711,0
712,1
713,0
714,1
715,1
716,1
717,1
718,1
719,1
720,2
721,2
722,0
723,2
724,0
725,1
726,0
727,0
728,1
729,1
730,1
731,0
732,2
733,1
734,1
735,0
736,2
737,1
738,0
739,1
740,1
741,1
742,1
743,2
744,1
745,1
746,2
747,0
748,0
749,1
750,2
751,1
752,2
753,0
754,1
755,2
756,1
757,1
758,0
759,1
760,1
761,0
762,1
763,1
764,2
765,2
766,1
767,2
768,2
769,0
770,2
771,2
772,2
