id,modularity_class
2,3
1,3
4,0
5,3
6,1
7,3
10,0
9,0
12,1
8,1
13,0
14,1
15,0
3,0
16,0
17,0
18,2
11,2
19,1
20,0
21,0
22,1
23,0
24,3
25,1
26,0
27,0
28,0
29,3
30,1
31,1
32,1
33,0
34,0
35,3
36,3
37,0
38,3
39,1
40,3
41,1
42,1
43,0
44,3
45,1
46,0
47,3
48,1
49,0
50,2
51,1
52,0
53,3
54,1
55,3
56,0
57,0
58,3
59,1
60,1
61,1
62,1
63,3
64,3
65,1
66,1
67,1
68,3
69,3
70,1
71,0
72,3
73,3
74,0
75,0
76,1
77,0
78,0
79,3
80,3
81,1
82,0
83,3
84,0
85,2
86,0
87,1
88,1
89,3
90,1
91,0
92,0
93,1
94,0
95,2
96,1
97,3
98,1
99,3
100,1
101,0
102,1
103,2
104,3
105,0
106,0
107,3
108,3
109,0
110,1
111,0
112,3
113,3
114,0
115,1
116,0
117,1
118,1
119,1
120,0
121,3
122,1
123,0
124,3
125,0
126,0
127,3
128,3
129,1
130,3
131,0
132,1
133,1
134,3
135,2
136,0
137,1
138,3
139,3
140,0
141,1
142,3
143,2
144,0
145,1
146,0
147,0
148,0
149,0
150,3
151,1
152,0
153,3
154,3
155,0
156,1
157,1
158,3
159,3
160,3
161,1
162,1
163,0
164,1
165,1
166,1
167,1
168,3
169,1
170,0
171,1
172,1
173,3
174,0
175,1
176,0
177,1
178,3
179,3
180,0
181,1
182,3
183,1
184,2
185,0
186,1
187,1
188,0
189,1
190,0
191,0
192,0
193,0
194,0
195,1
196,0
197,0
198,1
199,0
200,0
201,3
202,0
203,1
204,0
205,0
206,0
207,3
208,0
209,0
210,3
211,3
212,3
213,1
214,1
215,1
216,1
217,0
218,1
219,1
220,0
221,3
222,3
223,3
224,0
225,1
226,2
227,0
228,3
229,3
230,1
231,3
232,1
233,1
234,0
235,3
236,3
237,1
238,0
239,0
240,0
241,1
242,1
243,3
244,3
245,3
246,3
247,3
248,1
249,1
250,1
251,3
252,1
253,0
254,1
255,1
256,3
257,1
258,1
259,2
260,2
261,0
262,1
263,0
264,1
265,1
266,3
267,3
268,3
269,0
270,0
271,0
272,0
273,2
274,0
275,1
276,0
277,1
278,0
279,0
280,3
281,3
282,1
283,1
284,3
285,3
286,3
287,0
288,3
289,2
290,1
291,3
292,1
293,0
294,1
295,0
296,3
297,1
298,0
299,1
300,3
301,0
302,3
303,3
304,3
305,0
306,1
307,3
308,0
309,0
310,1
311,0
312,3
313,3
314,1
315,3
316,3
317,3
318,1
319,3
320,3
321,3
322,0
323,3
324,3
325,3
326,1
327,3
328,1
329,1
330,1
331,2
332,0
333,1
334,0
335,1
336,0
337,1
338,1
339,1
340,0
341,1
342,1
343,1
344,1
345,1
346,0
347,3
348,0
349,3
350,1
351,1
352,3
353,3
354,1
355,1
356,1
357,0
358,0
359,1
360,2
361,1
362,3
363,1
364,1
365,1
366,1
367,3
368,3
369,1
370,3
371,1
372,1
373,0
374,3
375,1
376,3
377,3
378,3
379,0
380,1
381,0
382,3
383,1
384,0
385,3
386,0
387,0
388,3
389,0
390,3
391,0
392,3
393,1
394,1
395,0
396,0
397,1
398,1
399,0
400,3
401,1
402,3
403,1
404,1
405,1
406,0
407,3
408,1
409,0
410,0
411,3
412,0
413,1
414,3
415,0
416,1
417,0
418,3
419,1
420,1
421,1
422,1
423,1
424,0
425,0
426,0
427,3
428,3
429,1
430,2
431,0
432,3
433,3
434,1
435,0
436,0
437,1
438,1
439,0
440,3
441,3
442,0
443,1
444,3
445,1
446,1
447,3
448,1
449,1
450,1
451,1
452,0
453,1
454,1
455,0
456,0
457,0
458,1
459,1
460,1
461,0
462,1
463,2
464,1
465,0
466,3
467,3
468,1
469,0
470,1
471,3
472,2
473,1
474,3
475,3
476,1
477,1
478,1
479,3
480,3
481,1
482,1
483,3
484,0
485,3
486,3
487,0
488,1
489,1
490,1
491,1
492,3
493,3
494,1
495,3
496,3
497,0
498,1
499,3
500,3
501,1
502,3
503,1
504,3
505,0
506,1
507,0
508,3
509,1
510,1
511,2
512,0
513,1
514,3
515,0
516,3
517,1
518,1
519,3
520,3
521,1
522,1
523,1
524,3
525,1
526,1
527,1
528,1
529,1
530,0
531,0
532,3
533,2
534,3
535,3
536,1
537,3
538,3
539,0
540,0
541,0
542,3
543,0
544,1
545,0
546,1
547,3
548,1
549,3
550,3
551,0
552,0
553,3
554,1
555,3
556,1
557,1
558,1
559,1
560,3
561,3
562,0
563,1
564,1
565,3
566,3
567,0
568,1
569,3
570,3
571,0
572,1
573,0
574,1
575,1
576,1
577,0
578,0
579,3
580,0
581,2
582,0
583,1
584,0
585,1
586,1
587,3
588,1
589,3
590,3
591,1
592,1
593,1
594,0
595,3
596,1
597,3
598,1
599,1
600,1
601,3
602,1
603,1
604,2
605,1
606,1
607,2
608,0
609,0
610,3
611,1
612,3
613,1
614,0
615,3
616,3
617,3
618,0
619,0
620,0
621,3
622,1
623,3
624,3
625,0
626,0
627,3
628,3
629,3
630,3
631,0
632,0
633,0
634,3
635,3
636,3
637,1
638,3
639,0
640,1
641,0
642,3
643,3
644,3
645,1
646,3
647,3
648,3
649,3
650,0
651,1
652,2
653,3
654,3
655,1
656,1
657,2
658,1
659,1
660,3
661,2
662,3
663,2
664,1
665,1
666,3
667,3
668,3
669,1
670,3
671,1
672,0
673,0
674,3
675,3
676,1
677,1
678,0
679,3
680,1
681,0
682,0
683,0
684,0
685,1
686,0
687,3
688,2
689,3
690,2
691,3
692,1
693,3
694,3
695,0
696,3
697,1
698,0
699,3
700,1
701,3
702,0
703,1
704,2
705,3
706,0
707,3
708,3
709,1
710,3
711,3
712,3
713,3
714,1
715,3
716,1
717,1
718,1
719,3
720,0
721,0
722,3
723,0
724,3
725,1
726,3
727,3
728,1
729,1
730,1
731,3
732,0
733,1
734,1
735,3
736,0
737,1
738,3
739,1
740,1
741,1
742,1
743,0
744,1
745,1
746,0
747,3
748,3
749,1
750,0
751,1
752,0
753,3
754,1
755,0
756,1
757,1
758,3
759,1
760,1
761,3
762,3
763,1
764,0
765,0
766,3
767,0
768,0
769,3
770,0
771,0
772,0
773,2
774,0
775,0
776,3
777,3
778,1
779,0
780,1
781,1
782,0
783,0
784,1
785,0
786,3
787,0
788,0
789,3
790,1
791,0
792,3
793,0
794,0
795,1
796,3
797,0
798,3
799,0
800,1
801,1
802,3
803,0
804,1
805,0
806,0
807,0
808,3
809,3
810,3
811,0
812,1
813,1
814,1
815,3
816,3
817,0
818,0
819,1
820,1
821,1
822,0
823,1
824,3
825,3
826,1
827,1
828,0
829,0
830,0
831,1
832,1
833,3
834,3
835,3
836,3
837,1
838,0
839,1
840,1
841,2
842,1
843,0
844,3
845,0
846,0
847,3
848,1
849,0
850,0
851,1
852,1
853,1
854,3
855,1
856,2
857,1
858,1
859,0
860,0
861,0
862,3
863,0
864,0
865,0
866,1
867,0
868,1
869,2
870,3
871,3
872,2
873,1
874,0
875,0
876,3
877,1
878,1
879,3
880,3
881,0
882,0
883,1
884,0
885,3
886,3
887,1
888,0
889,0
890,1
891,0
892,1
893,0
894,0
895,1
896,1
897,3
898,0
899,1
901,1
902,0
903,0
904,3
905,0
906,0
907,3
908,1
909,3
910,3
911,3
912,1
913,0
914,2
915,0
916,0
917,1
918,0
919,1
920,3
