id,modularity_class
东风汽车,0
皖通高速,0
华能国际,0
日照港,0
宝钢股份,0
武钢股份,0
中原高速,0
上海电力,0
中海发展,0
华电国际,0
南方航空,0
福建高速,0
楚天高速,0
招商银行,0
中国联通,0
宁波联合,0
黄山旅游,0
海信电器,0
皖维高新,0
冠城大通,0
浙江富润,0
保千里,0
新疆天业,0
啤酒花,0
大名城,0
哈高科,0
开创国际,0
广州发展,0
青山纸业,0
永鼎股份,0
美尔雅,0
天成控股,0
浙江东日,0
东方航空,0
宏图高科,0
金健米业,0
弘业股份,0
岷江水电,0
东湖高新,0
浪莎股份,0
西部资源,0
商赢环球,0
中国船舶,0
维科精华,0
建发股份,0
大龙地产,0
新日恒力,0
太原重工,0
卧龙地产,0
中国巨石,0
雅戈尔,0
东安动力,0
黑化股份,0
生益科技,0
莲花味精,0
中牧股份,0
哈空调,0
新湖中宝,0
紫江企业,0
长春经开,0
江苏阳光,0
鲁商置业,0
升华拜克,0
赤天化,0
昌九生化,0
青岛碱业,0
沧州大化,0
金鹰股份,0
大杨创世,0
民丰特纸,0
桂冠电力,0
海南椰岛,0
华业资本,0
时代万恒,0
*ST中昌,0
万通地产,0
*ST成城,0
大湖股份,0
凯乐科技,0
北京城建,0
赣粤高速,0
亿利能源,0
太化股份,0
南钢股份,0
钱江水利,0
蓝星新材,0
华泰股份,0
桂东电力,0
营口港,0
巢东股份,0
亚星化学,0
振华重工,0
天房发展,0
华发股份,0
大东方,0
兰太实业,0
美克家居,0
大橡塑,0
山东高速,0
旭光股份,0
恒丰纸业,0
华联综超,0
通葡股份,0
宁波韵升,0
五洲交通,0
健康元,0
成发科技,0
东华实业,0
金山股份,0
红豆股份,0
三友化工,0
小商品城,0
华鲁恒升,0
中远航运,0
时代新材,0
蓝光发展,0
百利电气,0
华光股份,0
杭萧钢构,0
科力远,0
凌云股份,0
风帆股份,0
亨通光电,0
天药股份,0
龙元建设,0
中化国际,0
华丽家族,0
西昌电力,0
方大特钢,0
黑牡丹,0
腾达建设,0
中发科技,0
华海药业,0
中天科技,0
中铁二局,0
宏达矿业,0
栖霞建设,0
亿晶光电,0
新赛股份,0
九龙山,0
大西洋,0
老白干酒,0
金自天正,0
迪马股份,0
安阳钢铁,0
惠泉啤酒,0
广东榕泰,0
大连圣亚,0
大洲兴业,0
老凤祥,0
鼎立股份,0
海立股份,0
嘉宝集团,0
万业企业,0
申能股份,0
飞乐音响,0
游久游戏,0
申华控股,0
豫园商城,0
信达地产,0
哈药股份,0
天地源,0
四川金顶,0
京投银泰,0
刚泰控股,0
上海三毛,0
东百集团,0
大商股份,0
匹凸匹,0
湖南天雁,0
工大高新,0
南宁百货,0
华电能源,0
鲁北化工,0
*ST新梅,0
苏州高新,0
中粮屯河,0
兰州民百,0
华远地产,0
华银电力,0
西藏旅游,0
江中药业,0
天海投资,0
红阳能源,0
中航黑豹,0
综艺股份,0
国电电力,0
钱江生化,0
福建水泥,0
悦达投资,0
昆明机床,0
天业股份,0
马钢股份,0
神马股份,0
隧道股份,0
世茂股份,0
百联股份,0
广电网络,0
自仪股份,0
华东电脑,0
龙建股份,0
南通科技,0
星湖科技,0
梅花生物,0
洛阳玻璃,0
亚泰集团,0
博闻科技,0
国投电力,0
张江高科,0
中海海盛,0
三联商社,0
长江电力,0
东方证券,0
江苏有线,0
渤海活塞,0
*ST中鲁,0
岳阳林纸,0
郴电国际,0
宝胜股份,0
新五丰,0
宜华木业,0
北矿磁材,0
汇鸿集团,0
*ST建机,0
科达股份,0
航民股份,0
贵绳股份,0
文山电力,0
唐山港,0
晋亿实业,0
柳钢股份,0
重庆钢铁,0
南京银行,0
宁波港,0
春秋航空,0
西部黄金,0
中国一重,0
四川成渝,0
中国国航,0
重庆水务,0
中国西电,0
龙江交通,0
东兴证券,0
国泰君安,0
内蒙君正,0
农业银行,0
骆驼股份,0
江南嘉捷,0
交通银行,0
广深铁路,0
新华保险,0
绿城水务,0
吉林高速,0
大智慧,0
北辰实业,0
鹿港科技,0
中国太保,0
中国中冶,0
中国人寿,0
旗滨集团,0
中国建筑,0
中国电建,0
拓普集团,0
际华集团,0
上海电气,0
力帆股份,0
光大证券,0
光大银行,0
中海集运,0
招商轮船,0
大连港,0
亚星锚链,0
中国远洋,0
建设银行,0
宝钢包装,0
中国核电,0
中国银行,0
中国重工,0
大唐发电,0
金隅股份,0
丰林集团,0
创力集团,0
弘讯科技,0
爱普股份,0
山东华鹏,0
新通联,0
威帝股份,0
大豪科技,0
石大胜华,0
全筑股份,0
音飞储存,0
天成自控,0
润达医疗,0
红蜻蜓,0
万林股份,0
共进股份,0
腾龙股份,0
福达股份,0
迎驾贡酒,0
九华旅游,0
济民制药,0
恒通股份,0
雪峰科技,0
松发股份,0
华铁科技,0
维力医疗,0
金海环境,0
福鞍股份,0
派思股份,0
浙江鼎力,0
莱克电气,0
立霸股份,0
健盛集团,0
普莱柯,0
珍宝岛,0
伟明环保,0
高能环境,0
口子窖,0
引力传媒,0
广信股份,0
永艺股份,0
韩建河山,0
杭电股份,0
灵康药业,0
火炬电子,0
龙马环卫,0
航天工程,0
盛洋科技,0
海利生物,0
龙韵股份,0
宁波高发,0
星光农机,0
华友钴业,0
歌力思,0
曲美家居,0
柯利达,0
四通股份,0
北部湾旅,0
老百姓,0
吉祥航空,0
好莱客,0
晨光文具,0
永创智能,0
金桥信息,0
益丰药房,0
醋化股份,0
银龙股份,0
金诚信,0
艾华集团,0
继峰股份,0
首创股份,1
民生银行,1
包钢股份,1
上港集团,1
浙能电力,1
中国石化,1
三一重工,1
中直股份,1
四川路桥,1
保利地产,1
中国医药,1
五矿发展,1
古越龙山,1
华润双鹤,1
宇通客车,1
*ST银鸽,1
钢构工程,1
宋都股份,1
澄星股份,1
人福医药,1
金花股份,1
博信股份,1
中葡股份,1
同仁堂,1
特变电工,1
云天化,1
明星电力,1
亚盛集团,1
国金证券,1
北方稀土,1
东睦股份,1
西宁特钢,1
长江投资,1
郑州煤电,1
兰花科创,1
重庆啤酒,1
中青旅,1
兴发集团,1
金发科技,1
*ST新亿,1
廊坊发展,1
永泰能源,1
巨化股份,1
天坛生物,1
福田汽车,1
上海建工,1
美都能源,1
S佳通,1
国中水务,1
兖州煤业,1
长城电工,1
创兴资源,1
复星医药,1
伊力特,1
大唐电信,1
金种子酒,1
金宇集团,1
福日电子,1
有研新材,1
罗顿发展,1
西藏药业,1
浙江医药,1
全柴动力,1
海南航空,1
太龙药业,1
天津松江,1
凌钢股份,1
山水文化,1
云南城投,1
冠农股份,1
中恒集团,1
鑫科材料,1
广汇能源,1
首旅酒店,1
广晟有色,1
海正药业,1
开开实业,1
武昌鱼,1
恒瑞医药,1
中央商场,1
浦东建设,1
羚锐制药,1
中电远达,1
三峡新材,1
鄂尔多斯,1
安琪酵母,1
维维股份,1
*ST南化,1
曙光股份,1
恒顺醋业,1
万华化学,1
荣华实业,1
平高电气,1
瀚蓝环境,1
西藏天路,1
宏达股份,1
白云山,1
华夏幸福,1
长江通信,1
阳泉煤业,1
浙江龙盛,1
敦煌种业,1
江西铜业,1
红星发展,1
万向德农,1
首开股份,1
山东金泰,1
海越股份,1
龙净环保,1
江山股份,1
盛和资源,1
盘江股份,1
安源煤业,1
海澜之家,1
