id,modularity_class
浦发银行,0
中国国贸,0
首创股份,0
上海机场,0
包钢股份,0
民生银行,0
上港集团,0
浙能电力,0
中国石化,0
中信证券,0
三一重工,0
歌华有线,0
中直股份,0
四川路桥,0
保利地产,0
中江地产,0
华润万东,0
中国医药,0
象屿股份,0
五矿发展,0
古越龙山,0
国投安信,0
华润双鹤,0
南京高科,0
宇通客车,0
*ST银鸽,0
*ST光学,0
钢构工程,0
青鸟华光,0
宋都股份,0
澄星股份,0
人福医药,0
金花股份,0
东风科技,0
海泰发展,0
博信股份,0
中葡股份,0
同仁堂,0
东方金钰,0
中视传媒,0
特变电工,0
*ST明科,0
禾嘉股份,0
云天化,0
林海股份,0
明星电力,0
上汽集团,0
亚盛集团,0
国金证券,0
中科英华,0
北方稀土,0
东睦股份,0
西宁特钢,0
中国卫星,0
长江投资,0
浙江东方,0
郑州煤电,0
兰花科创,0
太极集团,0
波导股份,0
重庆啤酒,0
道博股份,0
中青旅,0
兴发集团,0
金发科技,0
*ST新亿,0
长春一东,0
廊坊发展,0
航天机电,0
宝硕股份,0
永泰能源,0
中体产业,0
巨化股份,0
天坛生物,0
香江控股,0
福田汽车,0
联美控股,0
武汉控股,0
上海建工,0
上海贝岭,0
美都能源,0
瑞茂通,0
S佳通,0
光电股份,0
格力地产,0
国中水务,0
兖州煤业,0
吉林森工,0
锦州港,0
华资实业,0
长城电工,0
创兴资源,0
复星医药,0
伊力特,0
大唐电信,0
金种子酒,0
江苏吴中,0
金宇集团,0
福日电子,0
有研新材,0
安彩高科,0
罗顿发展,0
西藏药业,0
江泉实业,0
亚星客车,0
浙江医药,0
*ST秦岭,0
全柴动力,0
海南航空,0
太龙药业,0
天津松江,0
凌钢股份,0
山水文化,0
铜峰电子,0
云南城投,0
青海华鼎,0
两面针,0
南纺股份,0
冠农股份,0
中恒集团,0
鑫科材料,0
广汇能源,0
首旅酒店,0
广晟有色,0
阳光照明,0
北方股份,0
ST景谷,0
海正药业,0
外运发展,0
开开实业,0
嘉化能源,0
武昌鱼,0
恒瑞医药,0
东方创业,0
重庆港九,0
中央商场,0
浦东建设,0
羚锐制药,0
江苏舜天,0
大恒科技,0
亿阳信通,0
华仪电气,0
西水股份,0
中电远达,0
三峡新材,0
鄂尔多斯,0
广汇汽车,0
安琪酵母,0
维维股份,0
*ST南化,0
曙光股份,0
恒顺醋业,0
酒钢宏兴,0
万华化学,0
荣华实业,0
平高电气,0
农发种业,0
上海家化,0
洪都航空,0
瀚蓝环境,0
西藏天路,0
中新药业,0
天通股份,0
宏达股份,0
白云山,0
长春燃气,0
国机汽车,0
澳柯玛,0
西藏珠峰,0
华夏幸福,0
航天动力,0
长江通信,0
阳泉煤业,0
亚宝药业,0
浙江龙盛,0
敦煌种业,0
精伦电子,0
国旅联合,0
新农开发,0
江西铜业,0
联创光电,0
红星发展,0
三房巷,0
万向德农,0
中航电子,0
中文传媒,0
华菱星马,0
首开股份,0
天科股份,0
青海春天,0
广东明珠,0
金地集团,0
山东金泰,0
北巴传媒,0
海越股份,0
龙净环保,0
江山股份,0
盛和资源,0
盘江股份,0
安源煤业,0
海澜之家,0
抚顺特钢,0
*ST海润,0
大有能源,0
动力源,0
国电南瑞,0
*ST安泰,0
湘电股份,0
江淮汽车,0
天润乳业,0
现代制药,0
仰帆控股,0
昆药集团,0
柳化股份,0
青松建化,0
三元股份,0
冠豪高新,0
北方导航,0
片仔癀,0
通威股份,0
瑞贝卡,0
*ST国通,0
金证股份,0
华纺股份,0
宁夏建材,0
涪陵电力,0
博通股份,0
宝钛股份,0
士兰微,0
洪城水业,0
空港股份,0
好当家,0
风神股份,0
六国化工,0
湘邮科技,0
千金药业,0
双良节能,0
福能股份,0
信威集团,0
扬农化工,0
中金黄金,0
鹏欣资源,0
晋西车轴,0
精工钢构,0
驰宏锌锗,0
烽火通信,0
科达洁能,0
航天晨光,0
安徽水利,0
香梨股份,0
上海能源,0
国药股份,0
海岛建设,0
方大炭素,0
置信电气,0
康美药业,0
贵州茅台,0
贵航股份,0
长园集团,0
菲达环保,0
山东药玻,0
豫光金铅,0
天士力,0
中国软件,0
国发股份,0
*ST狮头,0
莫高股份,0
新疆城建,0
山煤国际,0
山东黄金,0
深高速,0
厦门钨业,0
保变电气,0
时代出版,0
方兴科技,0
慧球科技,0
康缘药业,0
江西长运,0
国睿科技,0
法拉电子,0
济川药业,0
中珠控股,0
恒生电子,0
信雅达,0
康恩贝,0
皖江物流,0
京能电力,0
天华院,0
卧龙电气,0
八一钢铁,0
天地科技,0
海油工程,0
长电科技,0
金晶科技,0
新华医疗,0
龙溪股份,0
益佰制药,0
中孚实业,0
新安股份,0
光明乳业,0
北大荒,0
熊猫金控,0
青岛啤酒,0
方正科技,0
仪电电子,0
市北高新,0
汇通能源,0
*ST沪科,0
金杯汽车,0
中毅达,0
大众交通,0
神奇制药,0
丰华股份,0
金枫酒业,0
国新能源,0
天宸股份,0
华鑫股份,0
双钱股份,0
复旦复华,0
申达股份,0
新世界,0
棱光实业,0
龙头股份,0
浙报传媒,0
中技控股,0
大众公用,0
三爱富,0
东方明珠,0
新黄浦,0
浦东金桥,0
号百控股,0
爱建集团,0
*ST乐电,0
中源协和,0
同达创业,0
外高桥,0
城投控股,0
锦江投资,0
中安消,0
*ST博元,0
电子城,0
福耀玻璃,0
新南洋,0
强生控股,0
陆家嘴,0
太极实业,0
尖峰集团,0
天目药业,0
东阳光科,0
川投能源,0
中华企业,0
交运股份,0
航天通信,0
金山开发,0
上海普天,0
万鸿集团,0
南京新百,0
珠江实业,0
金龙汽车,0
上海石化,0
青岛海尔,0
*ST阳化,0
亚通股份,0
绿庭投资,0
均胜电子,0
沱牌舍得,0
三安光电,0
中航资本,0
曲江文旅,0
彩虹股份,0
海博股份,0
*ST常林,0
盛屯矿业,0
南京医药,0
金瑞矿业,0
*ST松辽,0
凤凰股份,0
天津港,0
东软集团,0
大连热电,0
祁连山,0
百花村,0
首商股份,0
宁波富达,0
佳都科技,0
重庆百货,0
中国高科,0
湖南海利,0
S前锋,0
实达集团,0
新华锦,0
辽宁成大,0
山西焦化,0
华域汽车,0
一汽富维,0
中茵股份,0
江苏索普,0
大连控股,0
上实发展,0
东方银星,0
厦门国贸,0
浪潮软件,0
长江传媒,0
洲际油气,0
安徽合力,0
通策医疗,0
中电广通,0
中航重机,0
园城黄金,0
运盛医疗,0
祥龙电业,0
广誉远,0
汉商集团,0
南京熊猫,0
东方通信,0
新潮实业,0
*ST水井,0
通宝能源,0
辅仁药业,0
鲁信创投,0
新华百货,0
中储股份,0
鲁抗医药,0
轻纺城,0
京能置业,0
云煤能源,0
保税科技,0
