id,modularity_class
22,0
8,0
31,0
41,0
42,0
48,0
51,0
59,0
60,0
76,0
81,0
96,0
100,0
110,0
118,0
132,0
137,0
141,0
162,0
165,0
183,0
186,0
194,0
203,0
213,0
219,0
225,0
242,0
250,0
254,0
264,0
282,0
299,0
310,0
318,0
341,0
344,0
365,0
369,0
372,0
375,0
380,0
383,0
403,0
404,0
408,0
423,0
434,0
443,0
449,0
451,0
476,0
477,0
503,0
509,0
525,0
568,0
572,0
592,0
596,0
602,0
605,0
606,0
611,0
664,0
671,0
714,0
728,0
729,0
741,0
745,0
751,0
756,0
757,0
780,0
812,0
826,0
831,0
832,0
837,0
839,0
840,0
842,0
848,0
851,0
858,0
868,0
878,0
883,0
887,0
896,0
900,0
908,0
922,0
923,0
925,0
926,0
932,0
1,1
6,1
12,1
14,1
19,1
24,1
25,1
30,1
32,1
36,1
39,1
40,1
45,1
53,1
58,1
61,1
62,1
63,1
64,1
65,1
67,1
68,1
69,1
70,1
72,1
73,1
83,1
87,1
88,1
89,1
90,1
93,1
98,1
99,1
102,1
107,1
108,1
113,1
115,1
117,1
121,1
122,1
124,1
127,1
129,1
130,1
133,1
139,1
142,1
145,1
150,1
151,1
153,1
154,1
156,1
157,1
159,1
161,1
164,1
166,1
167,1
168,1
169,1
171,1
172,1
173,1
175,1
177,1
179,1
181,1
182,1
187,1
189,1
198,1
201,1
212,1
214,1
215,1
216,1
218,1
223,1
228,1
230,1
233,1
235,1
236,1
237,1
241,1
244,1
245,1
246,1
247,1
248,1
255,1
258,1
262,1
265,1
267,1
268,1
275,1
280,1
281,1
283,1
285,1
286,1
288,1
290,1
292,1
294,1
296,1
297,1
300,1
303,1
306,1
313,1
316,1
317,1
320,1
324,1
325,1
326,1
327,1
328,1
329,1
330,1
333,1
335,1
337,1
338,1
339,1
342,1
343,1
349,1
350,1
351,1
352,1
353,1
354,1
356,1
359,1
361,1
362,1
363,1
364,1
366,1
367,1
371,1
376,1
378,1
385,1
388,1
390,1
393,1
394,1
397,1
398,1
401,1
402,1
405,1
413,1
416,1
419,1
421,1
422,1
427,1
428,1
429,1
437,1
438,1
441,1
444,1
445,1
446,1
448,1
450,1
453,1
454,1
458,1
459,1
460,1
462,1
466,1
468,1
470,1
473,1
474,1
475,1
478,1
479,1
482,1
488,1
490,1
491,1
493,1
494,1
496,1
498,1
499,1
501,1
504,1
506,1
510,1
513,1
514,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
526,1
527,1
528,1
529,1
532,1
534,1
536,1
537,1
538,1
542,1
544,1
546,1
547,1
548,1
549,1
550,1
556,1
557,1
558,1
559,1
560,1
561,1
563,1
564,1
565,1
570,1
574,1
575,1
576,1
579,1
583,1
585,1
586,1
588,1
590,1
591,1
593,1
595,1
598,1
599,1
600,1
610,1
612,1
613,1
615,1
616,1
622,1
628,1
630,1
634,1
636,1
637,1
640,1
642,1
643,1
644,1
645,1
647,1
649,1
651,1
653,1
654,1
655,1
656,1
658,1
665,1
669,1
674,1
676,1
677,1
679,1
680,1
685,1
692,1
697,1
699,1
700,1
701,1
705,1
707,1
709,1
710,1
711,1
712,1
713,1
715,1
716,1
717,1
718,1
719,1
722,1
724,1
725,1
726,1
730,1
731,1
733,1
734,1
737,1
740,1
742,1
744,1
747,1
748,1
749,1
753,1
754,1
759,1
761,1
762,1
763,1
766,1
776,1
777,1
778,1
781,1
784,1
786,1
789,1
790,1
795,1
796,1
800,1
801,1
804,1
814,1
819,1
820,1
821,1
823,1
824,1
827,1
833,1
847,1
852,1
853,1
855,1
857,1
866,1
873,1
877,1
880,1
885,1
886,1
890,1
892,1
899,1
901,1
909,1
911,1
912,1
917,1
919,1
920,1
924,1
928,1
929,1
930,1
933,1
944,1
946,1
947,1
948,1
949,1
950,1
951,1
957,1
967,1
970,1
971,1
973,1
977,1
978,1
979,1
982,1
983,1
984,1
985,1
992,1
995,1
1000,1
1004,1
1006,1
1007,1
1011,1
1022,1
1023,1
1033,1
1037,1
1041,1
1060,1
2,2
3,2
4,2
5,2
7,2
9,2
10,2
11,2
13,2
15,2
16,2
17,2
18,2
20,2
21,2
23,2
26,2
27,2
28,2
29,2
33,2
34,2
35,2
37,2
38,2
43,2
44,2
46,2
47,2
49,2
50,2
52,2
54,2
55,2
56,2
57,2
66,2
71,2
74,2
75,2
77,2
78,2
79,2
80,2
82,2
84,2
85,2
86,2
91,2
92,2
94,2
95,2
97,2
101,2
103,2
104,2
105,2
106,2
109,2
111,2
112,2
114,2
116,2
119,2
120,2
123,2
125,2
126,2
128,2
131,2
134,2
135,2
136,2
138,2
140,2
143,2
144,2
146,2
147,2
148,2
149,2
152,2
155,2
158,2
160,2
163,2
170,2
174,2
176,2
178,2
180,2
184,2
185,2
188,2
190,2
191,2
192,2
193,2
195,2
196,2
197,2
199,2
200,2
202,2
204,2
205,2
206,2
207,2
208,2
209,2
210,2
211,2
217,2
220,2
221,2
222,2
224,2
226,2
227,2
229,2
231,2
232,2
234,2
238,2
239,2
240,2
243,2
249,2
251,2
252,2
253,2
256,2
257,2
259,2
260,2
261,2
263,2
266,2
269,2
270,2
271,2
272,2
273,2
274,2
276,2
277,2
278,2
279,2
284,2
287,2
289,2
291,2
293,2
295,2
298,2
301,2
302,2
304,2
305,2
307,2
308,2
309,2
311,2
312,2
314,2
315,2
319,2
321,2
322,2
323,2
331,2
332,2
334,2
336,2
340,2
345,2
346,2
347,2
348,2
355,2
357,2
358,2
360,2
368,2
370,2
373,2
374,2
377,2
379,2
381,2
382,2
384,2
386,2
387,2
389,2
391,2
392,2
395,2
396,2
399,2
400,2
406,2
407,2
409,2
410,2
411,2
412,2
414,2
415,2
417,2
418,2
420,2
424,2
425,2
426,2
430,2
431,2
432,2
433,2
435,2
436,2
439,2
440,2
442,2
447,2
452,2
455,2
456,2
457,2
461,2
463,2
464,2
465,2
467,2
469,2
471,2
472,2
480,2
481,2
483,2
484,2
485,2
486,2
487,2
489,2
492,2
495,2
497,2
500,2
502,2
505,2
507,2
508,2
511,2
512,2
515,2
516,2
524,2
530,2
531,2
533,2
535,2
539,2
540,2
541,2
543,2
545,2
551,2
552,2
553,2
554,2
555,2
562,2
566,2
567,2
569,2
571,2
573,2
577,2
578,2
580,2
581,2
582,2
584,2
587,2
589,2
594,2
597,2
601,2
603,2
604,2
607,2
608,2
609,2
614,2
617,2
618,2
619,2
620,2
621,2
623,2
624,2
625,2
626,2
627,2
629,2
631,2
632,2
633,2
635,2
638,2
639,2
641,2
646,2
648,2
650,2
652,2
657,2
659,2
660,2
661,2
662,2
663,2
666,2
667,2
668,2
670,2
672,2
673,2
675,2
678,2
681,2
682,2
683,2
684,2
686,2
687,2
688,2
689,2
690,2
691,2
693,2
694,2
695,2
696,2
698,2
702,2
703,2
704,2
706,2
708,2
720,2
721,2
723,2
727,2
732,2
735,2
736,2
738,2
739,2
743,2
746,2
750,2
752,2
755,2
758,2
760,2
764,2
765,2
767,2
768,2
769,2
770,2
771,2
772,2
773,2
774,2
775,2
779,2
782,2
783,2
785,2
787,2
788,2
791,2
792,2
793,2
794,2
797,2
798,2
799,2
802,2
803,2
805,2
806,2
807,2
808,2
809,2
810,2
811,2
813,2
815,2
816,2
817,2
818,2
822,2
825,2
828,2
829,2
830,2
834,2
835,2
836,2
838,2
841,2
843,2
844,2
845,2
846,2
849,2
850,2
854,2
856,2
859,2
860,2
861,2
862,2
863,2
864,2
865,2
867,2
869,2
870,2
871,2
872,2
874,2
875,2
876,2
879,2
881,2
882,2
884,2
888,2
889,2
891,2
893,2
894,2
895,2
897,2
898,2
902,2
903,2
904,2
905,2
906,2
907,2
910,2
913,2
914,2
915,2
916,2
918,2
921,2
927,2
931,2
934,2
935,2
936,2
937,2
938,2
939,2
940,2
941,2
942,2
943,2
945,2
952,2
953,2
954,2
955,2
956,2
958,2
959,2
960,2
961,2
962,2
963,2
964,2
965,2
966,2
968,2
969,2
972,2
974,2
975,2
976,2
980,2
981,2
986,2
987,2
988,2
989,2
990,2
991,2
993,2
994,2
996,2
997,2
998,2
999,2
1001,2
1002,2
1003,2
1005,2
1008,2
1009,2
1010,2
1012,2
1013,2
1014,2
1015,2
1016,2
1017,2
1018,2
1019,2
1020,2
1021,2
1024,2
1025,2
1026,2
1027,2
1028,2
1029,2
1030,2
1031,2
1032,2
1034,2
1035,2
1036,2
1038,2
1039,2
1040,2
1042,2
1043,2
1044,2
1045,2
1046,2
1047,2
1048,2
1049,2
1050,2
1051,2
1052,2
1053,2
1054,2
1055,2
1056,2
1057,2
1058,2
1059,2
1061,2
1062,2
