id,modularity_class
10,0
9,0
13,0
15,0
3,0
16,0
17,0
18,0
11,0
20,0
21,0
23,0
26,0
27,0
28,0
33,0
34,0
37,0
43,0
46,0
50,0
52,0
57,0
71,0
75,0
77,0
78,0
82,0
85,0
86,0
91,0
92,0
94,0
95,0
103,0
105,0
106,0
109,0
111,0
116,0
120,0
123,0
125,0
126,0
131,0
135,0
140,0
143,0
144,0
146,0
147,0
148,0
149,0
152,0
155,0
163,0
170,0
174,0
176,0
180,0
184,0
185,0
188,0
190,0
191,0
192,0
193,0
194,0
196,0
197,0
199,0
200,0
202,0
204,0
205,0
206,0
208,0
209,0
217,0
220,0
224,0
226,0
227,0
234,0
238,0
239,0
240,0
253,0
259,0
260,0
261,0
263,0
269,0
270,0
271,0
272,0
273,0
274,0
276,0
278,0
279,0
287,0
289,0
295,0
301,0
305,0
308,0
309,0
311,0
331,0
334,0
336,0
346,0
348,0
357,0
358,0
360,0
373,0
379,0
381,0
386,0
387,0
395,0
396,0
399,0
409,0
410,0
412,0
415,0
417,0
425,0
426,0
430,0
435,0
436,0
439,0
442,0
452,0
455,0
456,0
457,0
461,0
463,0
465,0
469,0
472,0
484,0
497,0
505,0
507,0
511,0
530,0
533,0
539,0
540,0
545,0
551,0
552,0
562,0
571,0
573,0
577,0
578,0
580,0
581,0
582,0
584,0
594,0
604,0
607,0
609,0
614,0
618,0
619,0
620,0
625,0
626,0
631,0
632,0
633,0
639,0
641,0
650,0
652,0
657,0
661,0
663,0
672,0
673,0
678,0
681,0
682,0
684,0
686,0
688,0
690,0
695,0
698,0
704,0
706,0
720,0
721,0
723,0
732,0
736,0
743,0
746,0
750,0
752,0
755,0
764,0
765,0
768,0
770,0
771,0
772,0
773,0
774,0
775,0
779,0
782,0
783,0
785,0
787,0
788,0
791,0
793,0
799,0
803,0
805,0
806,0
807,0
811,0
817,0
818,0
828,0
829,0
830,0
838,0
841,0
845,0
846,0
849,0
850,0
856,0
859,0
860,0
861,0
863,0
864,0
865,0
867,0
869,0
872,0
874,0
875,0
881,0
882,0
884,0
888,0
889,0
891,0
894,0
898,0
902,0
903,0
905,0
906,0
913,0
914,0
915,0
916,0
921,0
927,0
931,0
934,0
936,0
937,0
938,0
939,0
940,0
941,0
954,0
955,0
959,0
960,0
961,0
962,0
963,0
964,0
965,0
966,0
968,0
972,0
974,0
975,0
976,0
980,0
986,0
987,0
988,0
989,0
990,0
991,0
993,0
996,0
997,0
998,0
999,0
1002,0
1003,0
1010,0
1013,0
1014,0
1015,0
1017,0
1018,0
1019,0
1020,0
1025,0
1026,0
1028,0
1029,0
1030,0
1034,0
1035,0
1036,0
1039,0
1042,0
1043,0
1044,0
1045,0
1046,0
1047,0
1048,0
1050,0
1052,0
1053,0
1054,0
1055,0
1057,0
1059,0
1061,0
12,1
8,1
14,1
19,1
22,1
25,1
31,1
32,1
39,1
41,1
42,1
45,1
48,1
51,1
54,1
59,1
60,1
61,1
62,1
65,1
66,1
70,1
76,1
81,1
87,1
88,1
90,1
93,1
96,1
98,1
100,1
102,1
110,1
115,1
117,1
118,1
119,1
129,1
132,1
137,1
141,1
145,1
151,1
156,1
157,1
161,1
162,1
164,1
165,1
167,1
171,1
172,1
175,1
177,1
181,1
183,1
186,1
187,1
189,1
195,1
203,1
213,1
215,1
216,1
218,1
219,1
225,1
230,1
232,1
233,1
237,1
241,1
242,1
248,1
249,1
250,1
252,1
254,1
255,1
257,1
258,1
262,1
264,1
275,1
277,1
282,1
283,1
290,1
292,1
294,1
297,1
299,1
306,1
310,1
314,1
318,1
326,1
328,1
329,1
330,1
333,1
335,1
337,1
338,1
339,1
341,1
342,1
343,1
344,1
345,1
350,1
351,1
354,1
355,1
356,1
359,1
361,1
363,1
364,1
365,1
366,1
369,1
371,1
372,1
375,1
380,1
383,1
393,1
394,1
397,1
398,1
401,1
403,1
404,1
405,1
408,1
413,1
416,1
419,1
420,1
421,1
422,1
423,1
429,1
434,1
437,1
438,1
443,1
445,1
446,1
448,1
449,1
450,1
451,1
453,1
454,1
459,1
460,1
462,1
464,1
468,1
470,1
473,1
476,1
477,1
478,1
481,1
482,1
488,1
489,1
490,1
491,1
494,1
498,1
501,1
503,1
506,1
509,1
510,1
513,1
517,1
518,1
521,1
522,1
525,1
526,1
527,1
528,1
529,1
536,1
544,1
546,1
548,1
554,1
556,1
557,1
558,1
559,1
563,1
564,1
568,1
572,1
574,1
575,1
576,1
583,1
585,1
586,1
588,1
591,1
592,1
593,1
596,1
598,1
599,1
600,1
602,1
603,1
605,1
606,1
611,1
613,1
622,1
637,1
640,1
645,1
651,1
655,1
656,1
658,1
659,1
664,1
665,1
669,1
671,1
676,1
677,1
680,1
685,1
692,1
697,1
700,1
703,1
709,1
714,1
716,1
718,1
728,1
729,1
730,1
733,1
734,1
737,1
739,1
740,1
741,1
742,1
744,1
745,1
749,1
751,1
754,1
756,1
757,1
759,1
760,1
763,1
778,1
780,1
781,1
784,1
790,1
795,1
800,1
804,1
812,1
813,1
814,1
819,1
820,1
821,1
823,1
826,1
827,1
831,1
832,1
837,1
839,1
840,1
842,1
848,1
851,1
852,1
853,1
855,1
857,1
858,1
866,1
868,1
873,1
877,1
878,1
883,1
887,1
890,1
892,1
895,1
896,1
899,1
901,1
908,1
912,1
917,1
919,1
922,1
923,1
925,1
926,1
929,1
930,1
932,1
933,1
944,1
946,1
947,1
948,1
950,1
967,1
977,1
979,1
982,1
992,1
995,1
1004,1
1007,1
1033,1
1037,1
1060,1
2,2
1,2
4,2
5,2
6,2
7,2
24,2
29,2
30,2
35,2
36,2
38,2
40,2
44,2
47,2
49,2
53,2
55,2
56,2
58,2
63,2
64,2
67,2
68,2
69,2
72,2
73,2
74,2
79,2
80,2
83,2
84,2
89,2
97,2
99,2
101,2
104,2
107,2
108,2
112,2
113,2
114,2
121,2
122,2
124,2
127,2
128,2
130,2
133,2
134,2
136,2
138,2
139,2
142,2
150,2
153,2
154,2
158,2
159,2
160,2
166,2
168,2
169,2
173,2
178,2
179,2
182,2
198,2
201,2
207,2
210,2
211,2
212,2
214,2
221,2
222,2
223,2
228,2
229,2
231,2
235,2
236,2
243,2
244,2
245,2
246,2
247,2
251,2
256,2
265,2
266,2
267,2
268,2
280,2
281,2
284,2
285,2
286,2
288,2
291,2
293,2
296,2
298,2
300,2
302,2
303,2
304,2
307,2
312,2
313,2
315,2
316,2
317,2
319,2
320,2
321,2
322,2
323,2
324,2
325,2
327,2
332,2
340,2
347,2
349,2
352,2
353,2
362,2
367,2
368,2
370,2
374,2
376,2
377,2
378,2
382,2
384,2
385,2
388,2
389,2
390,2
391,2
392,2
400,2
402,2
406,2
407,2
411,2
414,2
418,2
424,2
427,2
428,2
431,2
432,2
433,2
440,2
441,2
444,2
447,2
458,2
466,2
467,2
471,2
474,2
475,2
479,2
480,2
483,2
485,2
486,2
487,2
492,2
493,2
495,2
496,2
499,2
500,2
502,2
504,2
508,2
512,2
514,2
515,2
516,2
519,2
520,2
523,2
524,2
531,2
532,2
534,2
535,2
537,2
538,2
541,2
542,2
543,2
547,2
549,2
550,2
553,2
555,2
560,2
561,2
565,2
566,2
567,2
569,2
570,2
579,2
587,2
589,2
590,2
595,2
597,2
601,2
608,2
610,2
612,2
615,2
616,2
617,2
621,2
623,2
624,2
627,2
628,2
629,2
630,2
634,2
635,2
636,2
638,2
642,2
643,2
644,2
646,2
647,2
648,2
649,2
653,2
654,2
660,2
662,2
666,2
667,2
668,2
670,2
674,2
675,2
679,2
683,2
687,2
689,2
691,2
693,2
694,2
696,2
699,2
701,2
702,2
705,2
707,2
708,2
710,2
711,2
712,2
713,2
715,2
717,2
719,2
722,2
724,2
725,2
726,2
727,2
731,2
735,2
738,2
747,2
748,2
753,2
758,2
761,2
762,2
766,2
767,2
769,2
776,2
777,2
786,2
789,2
792,2
794,2
796,2
797,2
798,2
801,2
802,2
808,2
809,2
810,2
815,2
816,2
822,2
824,2
825,2
833,2
834,2
835,2
836,2
843,2
844,2
847,2
854,2
862,2
870,2
871,2
876,2
879,2
880,2
885,2
886,2
893,2
897,2
904,2
907,2
909,2
910,2
911,2
918,2
920,2
924,2
928,2
935,2
942,2
943,2
945,2
949,2
951,2
952,2
953,2
956,2
957,2
958,2
969,2
970,2
971,2
973,2
978,2
981,2
983,2
984,2
985,2
994,2
1000,2
1001,2
1005,2
1006,2
1008,2
1009,2
1011,2
1012,2
1016,2
1021,2
1022,2
1023,2
1024,2
1027,2
1031,2
1032,2
1038,2
