id,modularity_class
首创股份,0
包钢股份,0
民生银行,0
上港集团,0
浙能电力,0
中国石化,0
三一重工,0
中直股份,0
四川路桥,0
保利地产,0
中国医药,0
五矿发展,0
古越龙山,0
华润双鹤,0
宇通客车,0
*ST银鸽,0
钢构工程,0
青鸟华光,0
宋都股份,0
澄星股份,0
人福医药,0
金花股份,0
东风科技,0
海泰发展,0
博信股份,0
中葡股份,0
同仁堂,0
东方金钰,0
中视传媒,0
特变电工,0
禾嘉股份,0
云天化,0
明星电力,0
亚盛集团,0
国金证券,0
中科英华,0
北方稀土,0
东睦股份,0
西宁特钢,0
长江投资,0
浙江东方,0
郑州煤电,0
兰花科创,0
重庆啤酒,0
道博股份,0
中青旅,0
兴发集团,0
金发科技,0
*ST新亿,0
廊坊发展,0
航天机电,0
宝硕股份,0
永泰能源,0
中体产业,0
巨化股份,0
天坛生物,0
福田汽车,0
武汉控股,0
上海建工,0
上海贝岭,0
美都能源,0
S佳通,0
格力地产,0
国中水务,0
兖州煤业,0
长城电工,0
创兴资源,0
复星医药,0
伊力特,0
大唐电信,0
金种子酒,0
江苏吴中,0
金宇集团,0
福日电子,0
有研新材,0
安彩高科,0
罗顿发展,0
西藏药业,0
浙江医药,0
*ST秦岭,0
全柴动力,0
海南航空,0
太龙药业,0
天津松江,0
凌钢股份,0
山水文化,0
铜峰电子,0
云南城投,0
南纺股份,0
冠农股份,0
中恒集团,0
鑫科材料,0
广汇能源,0
首旅酒店,0
广晟有色,0
海正药业,0
外运发展,0
开开实业,0
武昌鱼,0
恒瑞医药,0
东方创业,0
重庆港九,0
中央商场,0
浦东建设,0
羚锐制药,0
亿阳信通,0
华仪电气,0
中电远达,0
三峡新材,0
鄂尔多斯,0
安琪酵母,0
维维股份,0
*ST南化,0
曙光股份,0
恒顺醋业,0
万华化学,0
荣华实业,0
平高电气,0
洪都航空,0
瀚蓝环境,0
西藏天路,0
中新药业,0
天通股份,0
宏达股份,0
白云山,0
澳柯玛,0
华夏幸福,0
长江通信,0
阳泉煤业,0
亚宝药业,0
浙江龙盛,0
敦煌种业,0
新农开发,0
江西铜业,0
红星发展,0
万向德农,0
中文传媒,0
华菱星马,0
首开股份,0
金地集团,0
山东金泰,0
海越股份,0
龙净环保,0
江山股份,0
盛和资源,0
盘江股份,0
安源煤业,0
海澜之家,0
抚顺特钢,0
*ST海润,0
大有能源,0
动力源,0
国电南瑞,0
*ST安泰,0
江淮汽车,0
天润乳业,0
现代制药,0
仰帆控股,0
昆药集团,0
柳化股份,0
青松建化,0
三元股份,0
冠豪高新,0
北方导航,0
片仔癀,0
通威股份,0
瑞贝卡,0
*ST国通,0
金证股份,0
宁夏建材,0
博通股份,0
宝钛股份,0
士兰微,0
洪城水业,0
空港股份,0
好当家,0
六国化工,0
湘邮科技,0
千金药业,0
双良节能,0
信威集团,0
扬农化工,0
中金黄金,0
鹏欣资源,0
晋西车轴,0
驰宏锌锗,0
烽火通信,0
科达洁能,0
安徽水利,0
上海能源,0
国药股份,0
海岛建设,0
方大炭素,0
置信电气,0
康美药业,0
贵州茅台,0
贵航股份,0
长园集团,0
菲达环保,0
豫光金铅,0
天士力,0
中国软件,0
*ST狮头,0
莫高股份,0
新疆城建,0
山煤国际,0
山东黄金,0
厦门钨业,0
保变电气,0
时代出版,0
方兴科技,0
慧球科技,0
康缘药业,0
江西长运,0
国睿科技,0
法拉电子,0
济川药业,0
中珠控股,0
恒生电子,0
康恩贝,0
皖江物流,0
京能电力,0
天华院,0
卧龙电气,0
八一钢铁,0
天地科技,0
海油工程,0
长电科技,0
金晶科技,0
新华医疗,0
益佰制药,0
中孚实业,0
新安股份,0
光明乳业,0
青岛啤酒,0
仪电电子,0
市北高新,0
汇通能源,0
*ST沪科,0
中毅达,0
神奇制药,0
金枫酒业,0
国新能源,0
天宸股份,0
复旦复华,0
申达股份,0
棱光实业,0
龙头股份,0
浙报传媒,0
中技控股,0
三爱富,0
东方明珠,0
新黄浦,0
浦东金桥,0
号百控股,0
爱建集团,0
*ST乐电,0
外高桥,0
城投控股,0
锦江投资,0
*ST博元,0
电子城,0
新南洋,0
强生控股,0
陆家嘴,0
太极实业,0
天目药业,0
东阳光科,0
川投能源,0
中华企业,0
航天通信,0
金山开发,0
上海普天,0
万鸿集团,0
珠江实业,0
金龙汽车,0
上海石化,0
青岛海尔,0
*ST阳化,0
亚通股份,0
均胜电子,0
沱牌舍得,0
三安光电,0
中航资本,0
彩虹股份,0
海博股份,0
*ST常林,0
盛屯矿业,0
金瑞矿业,0
凤凰股份,0
天津港,0
东软集团,0
祁连山,0
百花村,0
首商股份,0
宁波富达,0
佳都科技,0
重庆百货,0
中国高科,0
湖南海利,0
S前锋,0
山西焦化,0
江苏索普,0
上实发展,0
东方银星,0
厦门国贸,0
浪潮软件,0
洲际油气,0
安徽合力,0
通策医疗,0
中航重机,0
运盛医疗,0
祥龙电业,0
广誉远,0
汉商集团,0
南京熊猫,0
东方通信,0
新潮实业,0
*ST水井,0
通宝能源,0
新华百货,0
中储股份,0
云煤能源,0
保税科技,0
浙大网新,0
天津磁卡,0
华新水泥,0
新奥股份,0
鹏博士,0
山西汾酒,0
ST宏盛,0
上海物贸,0
新华传媒,0
兰生股份,0
成商集团,0
香溢融通,0
上海机电,0
海通证券,0
上海九百,0
上柴股份,0
上工申贝,0
丹化科技,0
宝信软件,0
同济科技,0
万里股份,0
春兰股份,0
航天长峰,0
长百集团,0
银座股份,0
王府井,0
京城股份,0
内蒙华电,0
哈投股份,0
通化东宝,0
智慧能源,0
*ST厦华,0
石化油服,0
中炬高新,0
创业环保,0
东方电气,0
航天电子,0
博瑞传播,0
华联矿业,0
杉杉股份,0
宏发股份,0
伊利股份,0
新疆众和,0
中房股份,0
秋林集团,0
中航动力,0
广日股份,0
厦门空港,0
北方创业,0
中材国际,0
恒源煤电,0
健民集团,0
广安爱众,0
宁波热电,0
惠而浦,0
赤峰黄金,0
四创电子,0
开滦股份,0
九州通,0
大同煤业,0
文峰股份,0
宝泰隆,0
隆基股份,0
玉龙股份,0
一拖股份,0
赛轮金宇,0
中国神华,0
中南传媒,0
恒立油缸,0
昊华能源,0
华鼎股份,0
三江购物,0
中国化学,0
深圳燃气,0
兴业银行,0
西部矿业,0
杭齿前进,0
东材科技,0
吉鑫科技,0
林洋电子,0
陕西煤业,0
环旭电子,0
广汽集团,0
庞大集团,0
百隆东方,0
陕鼓动力,0
东风股份,0
华锐风电,0
九牧王,0
会稽山,0
中国铝业,0
上海医药,0
中信重工,0
广电电气,0
长城汽车,0
平煤股份,0
明泰铝业,0
滨化股份,0
潞安环能,0
郑煤机,0
蓝科高新,0
星宇股份,0
中海油服,0
正泰电器,0
江河创建,0
中国国旅,0
中煤能源,0
紫金矿业,0
方正证券,0
京运通,0
国投新集,0
凤凰传媒,0
吉视传媒,0
永辉超市,0
金钼股份,0
中国汽研,0
人民网,0
宏昌电子,0
龙宇燃油,0
晶方科技,0
联明股份,0
喜临门,0
北特科技,0
和邦生物,0
川仪股份,0
翠微股份,0
中材节能,0
华贸物流,0
渤海轮渡,0
莎普爱思,0
亚邦股份,0
海天味业,0
应流股份,0
依顿电子,0
日出东方,0
今世缘,0
新华龙,0
贵人鸟,0
纽威股份,0
隆鑫通用,0
洛阳钼业,0
白云机场,1
浦发银行,1
东风汽车,1
中国国贸,1
上海机场,1
中信证券,1
歌华有线,1
浙江广厦,1
中江地产,1
华润万东,1
象屿股份,1
国投安信,1
南京高科,1
冠城大通,1
*ST光学,1
上海梅林,1
保千里,1
*ST明科,1
大名城,1
开创国际,1
林海股份,1
同方股份,1
上汽集团,1
永鼎股份,1
中国卫星,1
宏图高科,1
杭钢股份,1
太极集团,1
波导股份,1
乐凯胶片,1
浪莎股份,1
长春一东,1
华升股份,1
香江控股,1
新日恒力,1
联美控股,1
瑞茂通,1
光电股份,1
吉林森工,1
锦州港,1
华资实业,1
江泉实业,1
亚星客车,1
青海华鼎,1
延长化建,1
两面针,1
阳光照明,1
北方股份,1
ST景谷,1
航天信息,1
嘉化能源,1
江苏舜天,1
大恒科技,1
西水股份,1
广汇汽车,1
标准股份,1
农发种业,1
上海家化,1
长春燃气,1
国机汽车,1
西藏珠峰,1
航天动力,1
大橡塑,1
旭光股份,1
精伦电子,1
国旅联合,1
华微电子,1
联创光电,1
西南证券,1
三房巷,1
中航电子,1
宁沪高速,1
天科股份,1
宝光股份,1
健康元,1
青海春天,1
广东明珠,1
北巴传媒,1
成发科技,1
红豆股份,1
华胜天成,1
湘电股份,1
华纺股份,1
涪陵电力,1
贵研铂业,1
石岘纸业,1
风神股份,1
华光股份,1
凌云股份,1
风帆股份,1
福能股份,1
凤竹纺织,1
精工钢构,1
中化国际,1
航天晨光,1
香梨股份,1
天富能源,1
联环药业,1
中发科技,1
中铁二局,1
山东药玻,1
交大昂立,1
国发股份,1
深高速,1
信雅达,1
万好万家,1
海螺水泥,1
用友网络,1
泰豪科技,1
龙溪股份,1
大连圣亚,1
北大荒,1
熊猫金控,1
方正科技,1
绿地控股,1
金杯汽车,1
大众交通,1
丰华股份,1
华鑫股份,1
嘉宝集团,1
双钱股份,1
新世界,1
大众公用,1
申能股份,1
中源协和,1
同达创业,1
申华控股,1
中安消,1
豫园商城,1
福耀玻璃,1
奥瑞德,1
尖峰集团,1
交运股份,1
南京新百,1
京投银泰,1
中船防务,1
绿庭投资,1
物产中大,1
曲江文旅,1
南京医药,1
*ST松辽,1
大连热电,1
华电能源,1
实达集团,1
新华锦,1
辽宁成大,1
华域汽车,1
一汽富维,1
中茵股份,1
大连控股,1
锦江股份,1
长江传媒,1
中电广通,1
园城黄金,1
宁波富邦,1
辅仁药业,1
鲁信创投,1
鲁抗医药,1
轻纺城,1
京能置业,1
ST宜纸,1
宁波海运,1
天业股份,1
东方集团,1
杭州解百,1
安信信托,1
中路股份,1
耀皮玻璃,1
津劝业,1
益民集团,1
第一医药,1
申通地铁,1
界龙实业,1
四川长虹,1
海欣股份,1
宁波中百,1
北京城乡,1
百大集团,1
梅雁吉祥,1
中国嘉陵,1
南京化纤,1
宝诚股份,1
三联商社,1
长江电力,1
重庆燃气,1
福成五丰,1
博汇纸业,1
宜华木业,1
雷鸣科化,1
航民股份,1
贵绳股份,1
马应龙,1
招商证券,1
大秦铁路,1
金陵饭店,1
连云港,1
陕西黑猫,1
节能风电,1
春秋航空,1
西部黄金,1
太平洋,1
海南橡胶,1
四方股份,1
博威合金,1
中国西电,1
中国铁建,1
江南水务,1
华电重工,1
中国平安,1
怡球资源,1
中国中铁,1
东吴证券,1
三星电气,1
中国建筑,1
华泰证券,1
中国中车,1
宁波建工,1
中国交建,1
皖新传媒,1
大连港,1
海南矿业,1
中信银行,1
出版传媒,1
奥康国际,1
万盛股份,1
合锻股份,1
中衡设计,1
设计股份,1
中科曙光,1
宁波精达,1
长白山,1
康尼机电,1
福达股份,1
兰石重装,1
华懋科技,1
明星电缆,1
柳州医药,1
九洲药业,1
维格娜丝,1
健盛集团,1
高能环境,1
再升科技,1
东方电缆,1
禾丰牧业,1
