id,modularity_class
白云机场,0
东风汽车,0
中国国贸,0
上海机场,0
华能国际,0
武钢股份,0
皖通高速,0
华夏银行,0
日照港,0
宝钢股份,0
中原高速,0
上海电力,0
山东钢铁,0
中海发展,0
华电国际,0
南方航空,0
福建高速,0
楚天高速,0
招商银行,0
歌华有线,0
中国联通,0
宁波联合,0
浙江广厦,0
黄山旅游,0
华润万东,0
海信电器,0
国投安信,0
皖维高新,0
南京高科,0
冠城大通,0
葛洲坝,0
浙江富润,0
上海梅林,0
保千里,0
新疆天业,0
啤酒花,0
大名城,0
哈高科,0
开创国际,0
广州发展,0
林海股份,0
同方股份,0
青山纸业,0
永鼎股份,0
重庆路桥,0
美尔雅,0
天成控股,0
浙江东日,0
东方航空,0
三峡水利,0
中国卫星,0
宏图高科,0
铁龙物流,0
杭钢股份,0
金健米业,0
弘业股份,0
岷江水电,0
东湖高新,0
乐凯胶片,0
浪莎股份,0
西部资源,0
商赢环球,0
中国船舶,0
维科精华,0
建发股份,0
华升股份,0
大龙地产,0
香江控股,0
*ST南纸,0
新日恒力,0
太原重工,0
黄河旋风,0
卧龙地产,0
中国巨石,0
雅戈尔,0
东安动力,0
黑化股份,0
生益科技,0
莲花味精,0
吉林森工,0
华资实业,0
中牧股份,0
哈空调,0
新湖中宝,0
紫江企业,0
江泉实业,0
长春经开,0
南山铝业,0
江苏阳光,0
鲁商置业,0
升华拜克,0
赤天化,0
昌九生化,0
青岛碱业,0
沧州大化,0
金鹰股份,0
大杨创世,0
民丰特纸,0
桂冠电力,0
海南椰岛,0
华业资本,0
时代万恒,0
*ST中昌,0
青海华鼎,0
万通地产,0
*ST成城,0
延长化建,0
大湖股份,0
凯乐科技,0
阳光照明,0
北方股份,0
北京城建,0
国电南自,0
赣粤高速,0
航天信息,0
嘉化能源,0
亿利能源,0
太化股份,0
南钢股份,0
钱江水利,0
江苏舜天,0
蓝星新材,0
标准股份,0
商业城,0
酒钢宏兴,0
华泰股份,0
桂东电力,0
农发种业,0
营口港,0
巢东股份,0
亚星化学,0
振华重工,0
国栋建设,0
天房发展,0
华发股份,0
大东方,0
兰太实业,0
美克家居,0
天利高新,0
航天动力,0
大橡塑,0
山东高速,0
旭光股份,0
恒丰纸业,0
国旅联合,0
华微电子,0
华联综超,0
通葡股份,0
宁波韵升,0
五洲交通,0
西南证券,0
中航电子,0
宁沪高速,0
宝光股份,0
健康元,0
青海春天,0
金瑞科技,0
成发科技,0
东华实业,0
金山股份,0
红豆股份,0
三友化工,0
华胜天成,0
小商品城,0
华鲁恒升,0
中远航运,0
吉恩镍业,0
华纺股份,0
时代新材,0
贵研铂业,0
石岘纸业,0
蓝光发展,0
百利电气,0
风神股份,0
华光股份,0
杭萧钢构,0
科力远,0
凌云股份,0
风帆股份,0
福能股份,0
亨通光电,0
天药股份,0
龙元建设,0
凤竹纺织,0
精工钢构,0
中化国际,0
航天晨光,0
华丽家族,0
西昌电力,0
方大特钢,0
天富能源,0
黑牡丹,0
腾达建设,0
联环药业,0
中发科技,0
华海药业,0
中天科技,0
江南高纤,0
中铁二局,0
山东药玻,0
交大昂立,0
宏达矿业,0
栖霞建设,0
亿晶光电,0
国发股份,0
新赛股份,0
深高速,0
九龙山,0
大西洋,0
老白干酒,0
金自天正,0
迪马股份,0
山鹰纸业,0
安阳钢铁,0
信雅达,0
惠泉啤酒,0
万好万家,0
精达股份,0
海螺水泥,0
用友网络,0
广东榕泰,0
泰豪科技,0
龙溪股份,0
大连圣亚,0
北大荒,0
大洲兴业,0
