id,modularity_class
皖通高速,0
华能国际,0
日照港,0
宝钢股份,0
武钢股份,0
中原高速,0
上海电力,0
山东钢铁,0
华夏银行,0
中海发展,0
华电国际,0
南方航空,0
福建高速,0
楚天高速,0
招商银行,0
中国联通,0
宁波联合,0
黄山旅游,0
海信电器,0
皖维高新,0
葛洲坝,0
浙江富润,0
新疆天业,0
啤酒花,0
哈高科,0
开创国际,0
广州发展,0
青山纸业,0
重庆路桥,0
美尔雅,0
天成控股,0
浙江东日,0
东方航空,0
三峡水利,0
铁龙物流,0
金健米业,0
弘业股份,0
岷江水电,0
东湖高新,0
西部资源,0
商赢环球,0
中国船舶,0
维科精华,0
建发股份,0
大龙地产,0
*ST南纸,0
太原重工,0
黄河旋风,0
卧龙地产,0
中国巨石,0
雅戈尔,0
东安动力,0
黑化股份,0
生益科技,0
莲花味精,0
中牧股份,0
哈空调,0
新湖中宝,0
紫江企业,0
长春经开,0
南山铝业,0
江苏阳光,0
鲁商置业,0
升华拜克,0
赤天化,0
昌九生化,0
青岛碱业,0
沧州大化,0
金鹰股份,0
大杨创世,0
民丰特纸,0
桂冠电力,0
海南椰岛,0
华业资本,0
时代万恒,0
*ST中昌,0
万通地产,0
*ST成城,0
大湖股份,0
凯乐科技,0
北京城建,0
国电南自,0
赣粤高速,0
亿利能源,0
太化股份,0
南钢股份,0
钱江水利,0
蓝星新材,0
商业城,0
酒钢宏兴,0
华泰股份,0
桂东电力,0
营口港,0
巢东股份,0
亚星化学,0
振华重工,0
国栋建设,0
天房发展,0
华发股份,0
大东方,0
兰太实业,0
美克家居,0
天利高新,0
山东高速,0
恒丰纸业,0
华联综超,0
通葡股份,0
宁波韵升,0
五洲交通,0
金瑞科技,0
东华实业,0
金山股份,0
三友化工,0
小商品城,0
华鲁恒升,0
中远航运,0
吉恩镍业,0
时代新材,0
蓝光发展,0
百利电气,0
杭萧钢构,0
科力远,0
亨通光电,0
天药股份,0
龙元建设,0
华丽家族,0
西昌电力,0
方大特钢,0
黑牡丹,0
腾达建设,0
华海药业,0
中天科技,0
江南高纤,0
宏达矿业,0
栖霞建设,0
亿晶光电,0
新赛股份,0
九龙山,0
大西洋,0
老白干酒,0
金自天正,0
迪马股份,0
山鹰纸业,0
安阳钢铁,0
惠泉啤酒,0
精达股份,0
广东榕泰,0
大洲兴业,0
老凤祥,0
鼎立股份,0
氯碱化工,0
万业企业,0
*ST乐电,0
飞乐音响,0
游久游戏,0
信达地产,0
哈药股份,0
天地源,0
四川金顶,0
刚泰控股,0
上海三毛,0
东百集团,0
大商股份,0
匹凸匹,0
欧亚集团,0
湖南天雁,0
工大高新,0
南宁百货,0
*ST金化,0
云维股份,0
鲁北化工,0
*ST新梅,0
苏州高新,0
中粮屯河,0
兰州民百,0
华远地产,0
华银电力,0
西藏旅游,0
江中药业,0
天海投资,0
红阳能源,0
中航黑豹,0
综艺股份,0
西藏城投,0
友好集团,0
新钢股份,0
鲁银投资,0
国电电力,0
钱江生化,0
福建水泥,0
悦达投资,0
昆明机床,0
马钢股份,0
神马股份,0
华北制药,0
厦工股份,0
隧道股份,0
世茂股份,0
人民同泰,0
广电网络,0
自仪股份,0
华东电脑,0
龙建股份,0
南通科技,0
星湖科技,0
梅花生物,0
洛阳玻璃,0
亚泰集团,0
博闻科技,0
国投电力,0
张江高科,0
中海海盛,0
长江电力,0
东方证券,0
江苏有线,0
渤海活塞,0
株冶集团,0
*ST中鲁,0
岳阳林纸,0
郴电国际,0
宝胜股份,0
新五丰,0
宜华木业,0
北矿磁材,0
汇鸿集团,0
*ST建机,0
科达股份,0
文山电力,0
唐山港,0
晋亿实业,0
柳钢股份,0
重庆钢铁,0
南京银行,0
宁波港,0
春秋航空,0
中国一重,0
四川成渝,0
中国国航,0
重庆水务,0
北京银行,0
龙江交通,0
东兴证券,0
国泰君安,0
内蒙君正,0
桐昆股份,0
农业银行,0
骆驼股份,0
江南嘉捷,0
交通银行,0
广深铁路,0
新华保险,0
绿城水务,0
兴业证券,0
工商银行,0
吉林高速,0
大智慧,0
北辰实业,0
鹿港科技,0
中国太保,0
中国中冶,0
中国人寿,0
旗滨集团,0
中国电建,0
拓普集团,0
际华集团,0
上海电气,0
力帆股份,0
光大证券,0
光大银行,0
中国石油,0
中海集运,0
招商轮船,0
亚星锚链,0
中国远洋,0
建设银行,0
宝钢包装,0
中国核电,0
中国银行,0
中国重工,0
大唐发电,0
金隅股份,0
丰林集团,0
创力集团,0
弘讯科技,0
爱普股份,0
山东华鹏,0
新通联,0
威帝股份,0
大豪科技,0
石大胜华,0
全筑股份,0
音飞储存,0
天成自控,0
润达医疗,0
红蜻蜓,0
万林股份,0
共进股份,0
腾龙股份,0
迎驾贡酒,0
九华旅游,0
济民制药,0
恒通股份,0
雪峰科技,0
松发股份,0
华铁科技,0
维力医疗,0
金海环境,0
福鞍股份,0
派思股份,0
浙江鼎力,0
莱克电气,0
立霸股份,0
普莱柯,0
珍宝岛,0
伟明环保,0
口子窖,0
引力传媒,0
广信股份,0
永艺股份,0
韩建河山,0
杭电股份,0
灵康药业,0
火炬电子,0
龙马环卫,0
盛洋科技,0
海利生物,0
龙韵股份,0
星光农机,0
歌力思,0
曲美家居,0
柯利达,0
四通股份,0
北部湾旅,0
老百姓,0
吉祥航空,0
好莱客,0
永创智能,0
金桥信息,0
益丰药房,0
醋化股份,0
金诚信,0
艾华集团,0
继峰股份,0
民生银行,1
包钢股份,1
上港集团,1
浙能电力,1
中国石化,1
三一重工,1
四川路桥,1
保利地产,1
中国医药,1
五矿发展,1
古越龙山,1
华润双鹤,1
宇通客车,1
*ST银鸽,1
钢构工程,1
宋都股份,1
澄星股份,1
人福医药,1
金花股份,1
博信股份,1
中葡股份,1
特变电工,1
云天化,1
明星电力,1
亚盛集团,1
国金证券,1
北方稀土,1
东睦股份,1
西宁特钢,1
长江投资,1
郑州煤电,1
兰花科创,1
重庆啤酒,1
中青旅,1
兴发集团,1
金发科技,1
*ST新亿,1
永泰能源,1
巨化股份,1
福田汽车,1
上海建工,1
美都能源,1
S佳通,1
国中水务,1
兖州煤业,1
长城电工,1
创兴资源,1
复星医药,1
伊力特,1
金种子酒,1
福日电子,1
有研新材,1
罗顿发展,1
西藏药业,1
浙江医药,1
全柴动力,1
海南航空,1
太龙药业,1
天津松江,1
凌钢股份,1
云南城投,1
冠农股份,1
鑫科材料,1
广汇能源,1
首旅酒店,1
广晟有色,1
海正药业,1
开开实业,1
武昌鱼,1
恒瑞医药,1
中央商场,1
浦东建设,1
羚锐制药,1
中电远达,1
三峡新材,1
鄂尔多斯,1
安琪酵母,1
维维股份,1
*ST南化,1
曙光股份,1
恒顺醋业,1
万华化学,1
荣华实业,1
瀚蓝环境,1
西藏天路,1
宏达股份,1
白云山,1
华夏幸福,1
长江通信,1
阳泉煤业,1
浙江龙盛,1
敦煌种业,1
江西铜业,1
红星发展,1
万向德农,1
首开股份,1
山东金泰,1
海越股份,1
龙净环保,1
江山股份,1
盛和资源,1
盘江股份,1
安源煤业,1
海澜之家,1
抚顺特钢,1
*ST海润,1
大有能源,1
动力源,1
国电南瑞,1
*ST安泰,1
江淮汽车,1
天润乳业,1
昆药集团,1
柳化股份,1
青松建化,1
三元股份,1
冠豪高新,1
片仔癀,1
通威股份,1
瑞贝卡,1
*ST国通,1
宁夏建材,1
博通股份,1
宝钛股份,1
士兰微,1
好当家,1
六国化工,1
信威集团,1
扬农化工,1
中金黄金,1
鹏欣资源,1
晋西车轴,1
驰宏锌锗,1
烽火通信,1
科达洁能,1
安徽水利,1
上海能源,1
国药股份,1
海岛建设,1
方大炭素,1
置信电气,1
康美药业,1
贵州茅台,1
菲达环保,1
豫光金铅,1
天士力,1
中国软件,1
莫高股份,1
山煤国际,1
山东黄金,1
厦门钨业,1
保变电气,1
时代出版,1
方兴科技,1
慧球科技,1
康缘药业,1
国睿科技,1
法拉电子,1
济川药业,1
中珠控股,1
康恩贝,1
皖江物流,1
京能电力,1
八一钢铁,1
天地科技,1
海油工程,1
金晶科技,1
新华医疗,1
益佰制药,1
中孚实业,1
新安股份,1
光明乳业,1
青岛啤酒,1
市北高新,1
*ST沪科,1
中毅达,1
神奇制药,1
金枫酒业,1
国新能源,1
天宸股份,1
复旦复华,1
申达股份,1
龙头股份,1
浙报传媒,1
三爱富,1
东方明珠,1
新黄浦,1
浦东金桥,1
号百控股,1
外高桥,1
*ST博元,1
电子城,1
新南洋,1
太极实业,1
天目药业,1
东阳光科,1
川投能源,1
中华企业,1
金山开发,1
上海普天,1
珠江实业,1
上海石化,1
青岛海尔,1
*ST阳化,1
亚通股份,1
均胜电子,1
沱牌舍得,1
三安光电,1
中航资本,1
海博股份,1
*ST常林,1
盛屯矿业,1
金瑞矿业,1
凤凰股份,1
天津港,1
东软集团,1
祁连山,1
百花村,1
首商股份,1
宁波富达,1
重庆百货,1
湖南海利,1
山西焦化,1
浪潮软件,1
洲际油气,1
中航重机,1
广誉远,1
东方通信,1
新潮实业,1
*ST水井,1
通宝能源,1
新华百货,1
中储股份,1
云煤能源,1
保税科技,1
天津磁卡,1
华新水泥,1
鹏博士,1
山西汾酒,1
ST宏盛,1
上海物贸,1
新华传媒,1
成商集团,1
上海机电,1
上柴股份,1
丹化科技,1
同济科技,1
银座股份,1
王府井,1
京城股份,1
内蒙华电,1
哈投股份,1
通化东宝,1
智慧能源,1
*ST厦华,1
石化油服,1
中炬高新,1
创业环保,1
东方电气,1
博瑞传播,1
华联矿业,1
宏发股份,1
伊利股份,1
新疆众和,1
中房股份,1
秋林集团,1
广日股份,1
北方创业,1
中材国际,1
恒源煤电,1
健民集团,1
惠而浦,1
赤峰黄金,1
开滦股份,1
大同煤业,1
文峰股份,1
宝泰隆,1
隆基股份,1
玉龙股份,1
一拖股份,1
赛轮金宇,1
中国神华,1
恒立油缸,1
昊华能源,1
华鼎股份,1
三江购物,1
深圳燃气,1
兴业银行,1
西部矿业,1
杭齿前进,1
东材科技,1
吉鑫科技,1
林洋电子,1
陕西煤业,1
环旭电子,1
广汽集团,1
庞大集团,1
百隆东方,1
陕鼓动力,1
东风股份,1
华锐风电,1
九牧王,1
中国铝业,1
广电电气,1
长城汽车,1
平煤股份,1
明泰铝业,1
滨化股份,1
潞安环能,1
郑煤机,1
蓝科高新,1
中海油服,1
正泰电器,1
江河创建,1
中煤能源,1
紫金矿业,1
京运通,1
国投新集,1
吉视传媒,1
永辉超市,1
金钼股份,1
中国汽研,1
人民网,1
宏昌电子,1
龙宇燃油,1
晶方科技,1
喜临门,1
和邦生物,1
翠微股份,1
华贸物流,1
渤海轮渡,1
海天味业,1
应流股份,1
日出东方,1
新华龙,1
纽威股份,1
隆鑫通用,1
洛阳钼业,1
白云机场,2
浦发银行,2
东风汽车,2
中国国贸,2
首创股份,2
上海机场,2
中信证券,2
歌华有线,2
中直股份,2
浙江广厦,2
中江地产,2
华润万东,2
象屿股份,2
国投安信,2
南京高科,2
冠城大通,2
*ST光学,2
上海梅林,2
保千里,2
青鸟华光,2
东风科技,2
海泰发展,2
同仁堂,2
东方金钰,2
中视传媒,2
*ST明科,2
禾嘉股份,2
大名城,2
林海股份,2
同方股份,2
上汽集团,2
永鼎股份,2
中科英华,2
中国卫星,2
浙江东方,2
宏图高科,2
杭钢股份,2
太极集团,2
波导股份,2
乐凯胶片,2
道博股份,2
浪莎股份,2
长春一东,2
廊坊发展,2
航天机电,2
宝硕股份,2
华升股份,2
中体产业,2
天坛生物,2
香江控股,2
新日恒力,2
联美控股,2
武汉控股,2
上海贝岭,2
瑞茂通,2
光电股份,2
格力地产,2
吉林森工,2
锦州港,2
华资实业,2
大唐电信,2
江苏吴中,2
金宇集团,2
安彩高科,2
江泉实业,2
亚星客车,2
*ST秦岭,2
山水文化,2
铜峰电子,2
青海华鼎,2
延长化建,2
两面针,2
南纺股份,2
中恒集团,2
阳光照明,2
北方股份,2
ST景谷,2
外运发展,2
航天信息,2
嘉化能源,2
东方创业,2
重庆港九,2
江苏舜天,2
大恒科技,2
亿阳信通,2
华仪电气,2
西水股份,2
广汇汽车,2
标准股份,2
平高电气,2
农发种业,2
上海家化,2
洪都航空,2
中新药业,2
天通股份,2
长春燃气,2
国机汽车,2
澳柯玛,2
西藏珠峰,2
航天动力,2
大橡塑,2
亚宝药业,2
旭光股份,2
精伦电子,2
国旅联合,2
新农开发,2
华微电子,2
联创光电,2
西南证券,2
三房巷,2
中航电子,2
中文传媒,2
华菱星马,2
宁沪高速,2
天科股份,2
宝光股份,2
健康元,2
青海春天,2
广东明珠,2
金地集团,2
北巴传媒,2
成发科技,2
红豆股份,2
华胜天成,2
湘电股份,2
现代制药,2
仰帆控股,2
北方导航,2
金证股份,2
华纺股份,2
涪陵电力,2
贵研铂业,2
洪城水业,2
石岘纸业,2
空港股份,2
风神股份,2
华光股份,2
湘邮科技,2
千金药业,2
凌云股份,2
双良节能,2
风帆股份,2
福能股份,2
凤竹纺织,2
精工钢构,2
中化国际,2
航天晨光,2
香梨股份,2
天富能源,2
联环药业,2
中发科技,2
贵航股份,2
长园集团,2
中铁二局,2
山东药玻,2
交大昂立,2
国发股份,2
*ST狮头,2
新疆城建,2
深高速,2
江西长运,2
恒生电子,2
信雅达,2
万好万家,2
天华院,2
卧龙电气,2
长电科技,2
海螺水泥,2
用友网络,2
泰豪科技,2
龙溪股份,2
大连圣亚,2
北大荒,2
熊猫金控,2
方正科技,2
仪电电子,2
汇通能源,2
绿地控股,2
金杯汽车,2
大众交通,2
丰华股份,2
海立股份,2
华鑫股份,2
嘉宝集团,2
双钱股份,2
新世界,2
棱光实业,2
中技控股,2
大众公用,2
申能股份,2
爱建集团,2
中源协和,2
同达创业,2
城投控股,2
锦江投资,2
申华控股,2
中安消,2
豫园商城,2
福耀玻璃,2
强生控股,2
陆家嘴,2
奥瑞德,2
尖峰集团,2
交运股份,2
航天通信,2
万鸿集团,2
南京新百,2
京投银泰,2
中船防务,2
金龙汽车,2
绿庭投资,2
物产中大,2
曲江文旅,2
彩虹股份,2
南京医药,2
*ST松辽,2
大连热电,2
华电能源,2
佳都科技,2
中国高科,2
S前锋,2
实达集团,2
新华锦,2
辽宁成大,2
华域汽车,2
一汽富维,2
中茵股份,2
江苏索普,2
大连控股,2
上实发展,2
东方银星,2
锦江股份,2
厦门国贸,2
长江传媒,2
安徽合力,2
通策医疗,2
中电广通,2
园城黄金,2
运盛医疗,2
宁波富邦,2
祥龙电业,2
汉商集团,2
南京熊猫,2
辅仁药业,2
鲁信创投,2
鲁抗医药,2
轻纺城,2
京能置业,2
ST宜纸,2
浙大网新,2
宁波海运,2
新奥股份,2
天业股份,2
东方集团,2
杭州解百,2
安信信托,2
中路股份,2
耀皮玻璃,2
津劝业,2
益民集团,2
兰生股份,2
百联股份,2
香溢融通,2
第一医药,2
申通地铁,2
界龙实业,2
海通证券,2
上海九百,2
四川长虹,2
上工申贝,2
宝信软件,2
万里股份,2
海欣股份,2
春兰股份,2
航天长峰,2
长百集团,2
宁波中百,2
北京城乡,2
百大集团,2
梅雁吉祥,2
中国嘉陵,2
航天电子,2
杉杉股份,2
南京化纤,2
宝诚股份,2
中航动力,2
厦门空港,2
三联商社,2
重庆燃气,2
福成五丰,2
博汇纸业,2
广安爱众,2
宁波热电,2
雷鸣科化,2
航民股份,2
四创电子,2
贵绳股份,2
马应龙,2
九州通,2
招商证券,2
大秦铁路,2
金陵饭店,2
连云港,2
陕西黑猫,2
节能风电,2
西部黄金,2
中南传媒,2
太平洋,2
中国化学,2
海南橡胶,2
四方股份,2
博威合金,2
中国西电,2
中国铁建,2
江南水务,2
华电重工,2
中国平安,2
怡球资源,2
中国中铁,2
东吴证券,2
三星电气,2
会稽山,2
上海医药,2
中信重工,2
中国建筑,2
华泰证券,2
中国中车,2
宁波建工,2
星宇股份,2
中国交建,2
皖新传媒,2
大连港,2
中国国旅,2
方正证券,2
凤凰传媒,2
海南矿业,2
中信银行,2
出版传媒,2
奥康国际,2
联明股份,2
北特科技,2
万盛股份,2
合锻股份,2
中衡设计,2
设计股份,2
中科曙光,2
宁波精达,2
长白山,2
川仪股份,2
康尼机电,2
中材节能,2
福达股份,2
莎普爱思,2
兰石重装,2
亚邦股份,2
华懋科技,2
依顿电子,2
明星电缆,2
柳州医药,2
今世缘,2
九洲药业,2
维格娜丝,2
贵人鸟,2
健盛集团,2
高能环境,2
再升科技,2
东方电缆,2
禾丰牧业,2
诺力股份,2
南威软件,2
石英股份,2
航天工程,2
宁波高发,2
华友钴业,2
福斯特,2
新澳股份,2
晨光文具,2
银龙股份,2
中电电机,2
方盛制药,2
