id,modularity_class
白云机场,0
东风汽车,0
上海机场,0
华能国际,0
皖通高速,0
日照港,0
中原高速,0
上海电力,0
中海发展,0
华电国际,0
南方航空,0
福建高速,0
招商银行,0
歌华有线,0
浙江广厦,0
中江地产,0
华润万东,0
国投安信,0
南京高科,0
冠城大通,0
上海梅林,0
保千里,0
新疆天业,0
东方金钰,0
*ST明科,0
大名城,0
开创国际,0
林海股份,0
同方股份,0
永鼎股份,0
美尔雅,0
浙江东日,0
东方航空,0
中国卫星,0
宏图高科,0
杭钢股份,0
金健米业,0
乐凯胶片,0
浪莎股份,0
西部资源,0
商赢环球,0
建发股份,0
华升股份,0
新日恒力,0
联美控股,0
黄河旋风,0
黑化股份,0
莲花味精,0
吉林森工,0
华资实业,0
哈空调,0
江泉实业,0
长春经开,0
江苏阳光,0
升华拜克,0
青岛碱业,0
金鹰股份,0
桂冠电力,0
青海华鼎,0
万通地产,0
*ST成城,0
延长化建,0
大湖股份,0
阳光照明,0
北方股份,0
ST景谷,0
航天信息,0
亿利能源,0
西水股份,0
标准股份,0
桂东电力,0
农发种业,0
营口港,0
亚星化学,0
天房发展,0
华发股份,0
长春燃气,0
美克家居,0
西藏珠峰,0
航天动力,0
山东高速,0
精伦电子,0
国旅联合,0
华微电子,0
通葡股份,0
西南证券,0
中文传媒,0
宁沪高速,0
宝光股份,0
健康元,0
成发科技,0
东华实业,0
金山股份,0
红豆股份,0
华胜天成,0
华鲁恒升,0
中远航运,0
华纺股份,0
石岘纸业,0
杭萧钢构,0
科力远,0
凌云股份,0
风帆股份,0
福能股份,0
亨通光电,0
凤竹纺织,0
中化国际,0
航天晨光,0
华丽家族,0
天富能源,0
腾达建设,0
联环药业,0
中发科技,0
华海药业,0
中天科技,0
中铁二局,0
山东药玻,0
交大昂立,0
宏达矿业,0
国发股份,0
九龙山,0
老白干酒,0
金自天正,0
迪马股份,0
信雅达,0
惠泉啤酒,0
万好万家,0
海螺水泥,0
用友网络,0
广东榕泰,0
泰豪科技,0
大连圣亚,0
北大荒,0
大洲兴业,0
绿地控股,0
金杯汽车,0
老凤祥,0
鼎立股份,0
海立股份,0
嘉宝集团,0
双钱股份,0
新世界,0
万业企业,0
申能股份,0
中源协和,0
城投控股,0
飞乐音响,0
游久游戏,0
申华控股,0
中安消,0
豫园商城,0
哈药股份,0
奥瑞德,0
四川金顶,0
南京新百,0
京投银泰,0
中船防务,0
刚泰控股,0
上海三毛,0
匹凸匹,0
湖南天雁,0
工大高新,0
物产中大,0
大连热电,0
华电能源,0
实达集团,0
中粮屯河,0
兰州民百,0
华银电力,0
中茵股份,0
江中药业,0
锦江股份,0
中航黑豹,0
园城黄金,0
宁波富邦,0
友好集团,0
鲁抗医药,0
轻纺城,0
京能置业,0
ST宜纸,0
国电电力,0
宁波海运,0
天业股份,0
东方集团,0
安信信托,0
中路股份,0
隧道股份,0
津劝业,0
百联股份,0
广电网络,0
申通地铁,0
界龙实业,0
自仪股份,0
华东电脑,0
龙建股份,0
南通科技,0
百大集团,0
星湖科技,0
梅雁吉祥,0
洛阳玻璃,0
国投电力,0
南京化纤,0
宝诚股份,0
张江高科,0
中海海盛,0
三联商社,0
长江电力,0
东方证券,0
江苏有线,0
岳阳林纸,0
宜华木业,0
汇鸿集团,0
*ST建机,0
科达股份,0
航民股份,0
贵绳股份,0
柳钢股份,0
大秦铁路,0
南京银行,0
节能风电,0
宁波港,0
春秋航空,0
西部黄金,0
中国一重,0
中国化学,0
四方股份,0
重庆水务,0
中国西电,0
中国铁建,0
