id,modularity_class
武钢股份,0
华能国际,0
皖通高速,0
华夏银行,0
日照港,0
宝钢股份,0
中原高速,0
上海电力,0
山东钢铁,0
中海发展,0
华电国际,0
南方航空,0
福建高速,0
楚天高速,0
招商银行,0
中国联通,0
宁波联合,0
黄山旅游,0
五矿发展,0
海信电器,0
皖维高新,0
冠城大通,0
葛洲坝,0
浙江富润,0
钢构工程,0
新疆天业,0
澄星股份,0
中葡股份,0
啤酒花,0
大名城,0
哈高科,0
广州发展,0
同方股份,0
明星电力,0
青山纸业,0
重庆路桥,0
美尔雅,0
天成控股,0
浙江东日,0
东方航空,0
三峡水利,0
西宁特钢,0
铁龙物流,0
杭钢股份,0
金健米业,0
弘业股份,0
岷江水电,0
东湖高新,0
乐凯胶片,0
西部资源,0
金发科技,0
*ST新亿,0
商赢环球,0
中国船舶,0
维科精华,0
建发股份,0
大龙地产,0
香江控股,0
*ST南纸,0
福田汽车,0
太原重工,0
上海建工,0
黄河旋风,0
卧龙地产,0
中国巨石,0
雅戈尔,0
东安动力,0
黑化股份,0
生益科技,0
光电股份,0
莲花味精,0
创兴资源,0
中牧股份,0
哈空调,0
新湖中宝,0
紫江企业,0
长春经开,0
全柴动力,0
南山铝业,0
江苏阳光,0
鲁商置业,0
升华拜克,0
赤天化,0
昌九生化,0
青岛碱业,0
凌钢股份,0
金鹰股份,0
大杨创世,0
民丰特纸,0
桂冠电力,0
海南椰岛,0
云南城投,0
华业资本,0
时代万恒,0
*ST中昌,0
万通地产,0
*ST成城,0
延长化建,0
大湖股份,0
凯乐科技,0
北京城建,0
国电南自,0
赣粤高速,0
武昌鱼,0
亿利能源,0
太化股份,0
南钢股份,0
钱江水利,0
羚锐制药,0
三峡新材,0
鄂尔多斯,0
安琪酵母,0
蓝星新材,0
维维股份,0
标准股份,0
曙光股份,0
商业城,0
酒钢宏兴,0
华泰股份,0
桂东电力,0
营口港,0
巢东股份,0
亚星化学,0
振华重工,0
国栋建设,0
天房发展,0
华发股份,0
西藏天路,0
大东方,0
兰太实业,0
宏达股份,0
美克家居,0
天利高新,0
大橡塑,0
山东高速,0
旭光股份,0
恒丰纸业,0
华微电子,0
华联综超,0
宁波韵升,0
红星发展,0
五洲交通,0
西南证券,0
万向德农,0
首开股份,0
健康元,0
金瑞科技,0
成发科技,0
东华实业,0
金山股份,0
*ST安泰,0
三友化工,0
小商品城,0
柳化股份,0
华鲁恒升,0
中远航运,0
吉恩镍业,0
瑞贝卡,0
宝钛股份,0
时代新材,0
贵研铂业,0
士兰微,0
蓝光发展,0
百利电气,0
华光股份,0
杭萧钢构,0
科力远,0
凌云股份,0
亨通光电,0
天药股份,0
龙元建设,0
精工钢构,0
中化国际,0
安徽水利,0
华丽家族,0
西昌电力,0
方大特钢,0
天富能源,0
黑牡丹,0
腾达建设,0
联环药业,0
方大炭素,0
中发科技,0
中天科技,0
江南高纤,0
中铁二局,0
宏达矿业,0
栖霞建设,0
亿晶光电,0
新赛股份,0
莫高股份,0
保变电气,0
九龙山,0
大西洋,0
老白干酒,0
金自天正,0
迪马股份,0
山鹰纸业,0
中珠控股,0
安阳钢铁,0
惠泉啤酒,0
精达股份,0
八一钢铁,0
天地科技,0
海螺水泥,0
金晶科技,0
用友网络,0
广东榕泰,0
泰豪科技,0
中孚实业,0
大洲兴业,0
绿地控股,0
老凤祥,0
鼎立股份,0
金枫酒业,0
氯碱化工,0
海立股份,0
嘉宝集团,0
万业企业,0
申能股份,0
*ST乐电,0
飞乐音响,0
申华控股,0
豫园商城,0
信达地产,0
哈药股份,0
天地源,0
太极实业,0
尖峰集团,0
四川金顶,0
京投银泰,0
珠江实业,0
刚泰控股,0
上海石化,0
上海三毛,0
东百集团,0
大商股份,0
匹凸匹,0
欧亚集团,0
湖南天雁,0
物产中大,0
*ST常林,0
南宁百货,0
百花村,0
*ST金化,0
首商股份,0
宁波富达,0
云维股份,0
鲁北化工,0
重庆百货,0
*ST新梅,0
苏州高新,0
中粮屯河,0
兰州民百,0
辽宁成大,0
一汽富维,0
华远地产,0
华银电力,0
西藏旅游,0
江中药业,0
天海投资,0
红阳能源,0
中航黑豹,0
宁波富邦,0
综艺股份,0
西藏城投,0
友好集团,0
通宝能源,0
新钢股份,0
鲁银投资,0
新华百货,0
国电电力,0
钱江生化,0
福建水泥,0
悦达投资,0
昆明机床,0
马钢股份,0
神马股份,0
华北制药,0
厦工股份,0
耀皮玻璃,0
隧道股份,0
世茂股份,0
百联股份,0
成商集团,0
人民同泰,0
广电网络,0
上柴股份,0
自仪股份,0
华东电脑,0
龙建股份,0
南通科技,0
星湖科技,0
智慧能源,0
石化油服,0
梅花生物,0
东方电气,0
洛阳玻璃,0
亚泰集团,0
华联矿业,0
博闻科技,0
国投电力,0
南京化纤,0
秋林集团,0
张江高科,0
三联商社,0
东方证券,0
江苏有线,0
渤海活塞,0
株冶集团,0
*ST中鲁,0
岳阳林纸,0
博汇纸业,0
郴电国际,0
中材国际,0
宝胜股份,0
新五丰,0
北矿磁材,0
汇鸿集团,0
*ST建机,0
雷鸣科化,0
科达股份,0
